	1	2	3	4	5	6	7	8	9	10
KCNE4	2.712115329614592e-05	-9.810306188654667e-06	6.119540492747962e-05	5.31857374143233e-05	0.0001463798669936	-0.0003428386395233	-3.914301297273025e-06	-3.807157299419204e-05	-7.203113122314962e-05	-0.0001499639142969
KCNE5	4.515097403534554e-05	-5.157018020974311e-05	-5.121956122162063e-05	3.2540263460757845e-05	-0.0001281705395557	0.0002131801859579	-6.074453192453933e-05	0.0001131203851671	-3.9806725052108025e-05	-0.0001915109788795
KCNF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNG1	-3.715455393957344e-05	4.955384102425422e-05	1.074019345261504e-06	-1.4485482959207204e-05	0.0001720169804359	-7.180380449894484e-05	-1.8968312482653944e-05	-0.0001220301578127	1.747114958424093e-05	-2.7240417866215825e-05
KCNG2	3.282953016007739e-07	-4.039172601500544e-07	0.0001543774740842	-5.471028325523949e-05	-0.0001486843418783	-4.06194464716259e-05	3.487072577716047e-05	-0.000162303209763	0.0001312079920368	0.0001686675757253
KCNG3	4.353607527372043e-05	0.000129133813629	2.0997023502934803e-05	-6.523600328628372e-05	-6.674878364925315e-05	-0.0003383586261868	4.918162622396465e-06	1.7920699503317192e-05	-1.0299837615541848e-05	-0.0001424250716522
KCNG4	1.5334452241559305e-06	-1.8369179692590306e-05	4.758289649305115e-06	-3.429832885251786e-05	2.0909327545069127e-05	6.230278654384422e-05	-7.4346729766514e-06	4.521993409004615e-05	-9.735993622886168e-06	-5.187785772007261e-05
KCNH1	1.4021847770756731e-05	7.345934181206613e-05	3.966057847124624e-05	1.7199825239134192e-05	-3.440963518552026e-05	-0.0003820281275232	1.9145551551610665e-05	0.0001137888508092	-2.7536877769910206e-06	-0.0003246262208924
KCNH2	-6.684951847421976e-05	4.636664458779352e-05	-3.90041597248613e-05	4.653474139684754e-05	0.0001634318387906	-6.095086966635096e-05	-2.428172564885125e-05	8.774102247849862e-06	-3.440630534444862e-05	-6.151383909477934e-05
KCNH3	-4.32273416474309e-05	2.2468477527960848e-05	0.0001464198338849	-7.808719225201873e-06	2.789609079185468e-05	-0.0001940040940931	4.453084356242801e-05	-7.257913464180608e-05	3.73370626617821e-05	-0.0001637287357557
KCNH4	2.666414154400757e-06	4.956923595323538e-05	-6.814626477024519e-05	-3.408127214688883e-05	-1.245277338632712e-05	-8.26371645849449e-06	-1.260886971588832e-05	1.297038994688809e-05	0.0001493414018668	-6.975626053229572e-05
KCNH5	9.671892938990123e-06	6.198235311990016e-05	2.7230839878321094e-05	-3.709478886498971e-05	-1.465264650447083e-05	-8.545526831432409e-05	1.989939556474067e-05	-0.0001594978631823	-6.965352852476085e-05	0.0002862192702251
KCNH6	4.607625095732443e-05	1.9843562208363783e-05	-2.7290163578469168e-05	3.906661467731018e-05	-4.379534537591354e-05	-0.0001395315415972	-3.6974728773868983e-06	-8.067345758812068e-05	-5.071878958694392e-05	-9.07197330048951e-05
KCNH7	1.5517846433291137e-05	1.919803366596136e-05	6.580310761561121e-05	1.0166302556214685e-05	1.4098731401943037e-05	-0.0001973673553664	-4.834547736142535e-05	-0.0001296620838468	0.0001472536945254	0.0002068194117043
KCNH8	9.507221619324882e-05	2.0916608749555363e-05	5.232600224516496e-05	9.769943092963586e-06	-6.906177640897781e-05	-0.0005138656252656	-1.801424576264348e-05	-4.5882715522536e-05	0.000330487161468	0.000206793752951
KCNIP1	3.000384917888814e-05	2.0344307785886588e-05	2.714032426412152e-06	3.1327297102896945e-05	6.320214166485705e-05	-0.0002545021731344	1.1784825073004968e-05	-7.637270598522335e-05	-1.34118465184048e-05	0.0002332717467036
KCNIP2	3.836982813462605e-05	2.3317817626691236e-05	6.996702888889012e-05	0.0001315319090395	-1.4477856756347952e-06	-0.0005701469653272	-3.373267991119639e-05	2.209492958314333e-05	8.676440909015925e-05	0.0002717295385627
KCNIP3	4.062230350173208e-05	3.1672433042893e-06	2.9442817125986144e-05	8.963797510047006e-05	0.0001264962278883	-0.0004648417372601	-1.972673337553924e-05	-2.659953007781888e-05	-3.9429632176191215e-05	-0.0001166528421221
KCNIP4	9.527533344452308e-05	6.803353015573088e-05	-0.0001435201540676	0.0001124525803555	7.33583540612938e-05	-0.0005776944371875	1.920036861438577e-06	1.8412568104372467e-05	-2.3108038854823645e-05	0.000147435284686
KCNIP4-IT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNJ1	2.990722333709009e-05	0.0002111089655202	-6.100900074355754e-05	-0.0001137865396602	0.0001150424838778	-0.0003139442089192	-0.0001016213650726	1.9980853024391152e-05	-9.319147757670705e-05	-0.000203311812812
KCNJ10	5.996520619308812e-05	0.000105462575361	-2.969979000888577e-05	-8.753105594549143e-05	-6.138882941131909e-05	-0.0002159615261052	3.009285162347834e-05	-4.201947696985756e-06	-6.174217784021224e-07	-0.0001753348484363
KCNJ11	-1.5705167282160464e-05	1.7663745403433154e-05	-1.6118817655698527e-05	2.7383734178042426e-05	2.4900926569346204e-05	-0.0001050601769153	7.992909708855093e-05	-6.842641733128575e-05	-2.355994357872481e-05	-2.0084545496291067e-06
KCNJ12	1.2077323086879536e-05	1.1897480074028358e-05	-5.2244221262864655e-05	-4.597325579704528e-05	2.296746161288501e-05	-3.071504663572104e-05	2.1046919371765243e-05	-9.37492782901968e-05	0.0003647771866603	-6.064762190417476e-05
KCNJ13	0.0001294937299752	0.0001251890672041	-4.6678623421775625e-05	0.0001108684684641	-0.0001133081561904	-0.0007341779211778	-1.349133028266107e-05	-5.863651489804899e-05	3.890986513653951e-05	0.0001427973172366
KCNJ14	1.6059766743356482e-05	2.58657253309224e-05	7.233836462654983e-05	3.619154447293077e-05	-3.090465388684006e-05	-0.000357024214482	9.197864327839331e-05	-4.869895671008854e-05	-1.173731891033728e-05	-0.0001442826842807
KCNJ15	3.6358309190044925e-05	-5.5384557823396256e-05	3.997585319584229e-05	3.53779114525442e-05	-3.883833536456325e-05	-0.0001925776906722	-8.728503827617522e-06	0.0003177308395058	3.4487637199476267e-06	-0.0001550409750957
KCNJ16	-3.570090687627237e-05	3.1628238151182385e-05	4.566005876084281e-05	-1.048066450562901e-08	-4.199154512900212e-05	0.000138125264284	-2.7559169826433364e-05	-0.0001745478186179	3.4549040280751826e-06	-8.594389921879784e-05
KCNJ18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNJ2	3.215629331937118e-05	-2.4204275720097403e-06	-0.0001104644677432	0.0001177654137332	-1.7512156122261956e-06	-0.0001517455685381	-3.538739414259476e-05	0.0002673424230839	-3.04608084715348e-05	-3.992895533942314e-05
KCNJ3	1.38132390681396e-05	0.0001092423655311	-9.352045567765748e-05	7.397133105197136e-05	-7.15794517117705e-05	-0.0002163088709265	-2.16131486453633e-05	0.0001991561129571	-2.0571037352132248e-05	-3.894351097041103e-05
KCNJ4	5.149206201810453e-05	7.04906225895965e-05	-9.80305254425777e-05	4.118611351462811e-05	-7.53433896398529e-05	-0.0001249179792809	-1.623820147226974e-05	-4.155485393334512e-05	-2.1333756685082303e-05	-6.34166143481333e-05
KCNJ5	5.139777266040963e-05	4.98628091452863e-05	-0.0002076034092681	6.622015245109575e-05	5.004825600649462e-06	-0.0002379925601615	-6.399461904934969e-05	0.0007871854494819	-5.064973541219999e-05	-1.4437330846329888e-05
KCNJ6	-6.17520527936348e-05	1.78866301292385e-05	7.95719914272697e-05	6.778599201835229e-05	0.0001113022592743	-0.0001242811789082	4.273182697532263e-05	-0.0002646168213197	-5.5287574072505656e-06	-0.0001171084166286
KCNJ8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNJ9	2.2276135072956216e-05	9.199326968023936e-05	-0.000162303558587	9.210569872942354e-05	0.0001101049458189	-0.0002452304937965	1.3407020777953148e-05	-0.0001570768470854	-7.186585260843224e-05	-3.854672637491684e-05
KCNK1	-3.0316355673274472e-05	-3.276582268022032e-05	9.751681210474556e-05	-2.261689478706737e-06	7.834953158496885e-05	-9.263390303944217e-05	-4.2034040786415536e-05	0.0001304738576877	-1.5393574835328612e-05	-6.874949384169124e-05
KCNK10	2.4987407795719315e-05	-1.9489719945379503e-05	-3.225558281819195e-05	-7.4981276594831585e-06	-4.131727239565778e-05	-0.0001128293538546	-3.911268904899519e-05	0.0004935748003612	0.0001418769767544	-0.0001293511601105
KCNK12	7.372886411815539e-05	-6.245643950340246e-05	-0.0001134301842929	-0.0001284721402788	-0.0001001631251404	0.0004594017926292	-6.588713111858631e-05	8.755974128433331e-05	-0.000106106102911	-0.0003410898469372
KCNK13	4.709710132844677e-05	5.158872502279333e-05	-7.626482389173489e-05	5.800049490187182e-05	9.7499290964426e-06	-0.0004110929901774	-1.3404122176961814e-05	0.0002671408234263	-7.745720329354556e-05	0.0009128849218895
KCNK15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNK16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KCNK17	-5.6488081924783416e-05	-8.8883444018297e-05	-2.0321936436288888e-05	-0.000142042346617	-7.549174826773738e-05	2.656997826283768e-05	-0.0001210657589467	6.476519193451942e-05	0.0024368378576545	3.099138706031468e-05
KCNK18	-1.760619651634102e-05	1.3234807130568043e-05	0.0001206482928961	-6.262114396835179e-05	-4.099486275616777e-05	6.832969454478248e-05	-6.9272837673664966e-06	-0.0001086131855105	-2.7163406964181546e-05	-5.6399687233136365e-05
KCNK2	-1.6284382569528996e-05	-2.0293492446995688e-05	-1.958401240918155e-06	-2.0967692018363956e-05	2.111377567409072e-05	8.748005690155477e-05	-8.354052132073232e-06	0.000205079934603	-4.151899985352292e-05	-0.000108433419927
KCNK3	3.5645928060621435e-06	-6.410063302043404e-05	7.919633617608779e-05	1.3011543878640432e-05	0.0001316105068872	-0.0001335477922513	-2.1517684065904417e-05	6.201595510712422e-05	-2.6747030785025347e-05	-7.338345223260207e-05
KCNK4	3.392202129390914e-05	3.64210005473777e-05	-2.269975626013936e-05	5.566483118578851e-06	-4.284657699185108e-05	-0.0001374622176174	5.303169079477763e-07	7.539617994724983e-05	-6.878837766384844e-05	-9.435563374497975e-05
KCNK5	-9.461127125969852e-07	-3.926819027540224e-05	0.0001164534043098	-1.5798268100961726e-05	1.781728064129577e-05	-2.6228411294050714e-05	-1.6710230752233755e-05	-0.0001581584351832	-1.1920148211304563e-05	0.0003519036241467
KCNK6	-3.294836367844959e-05	0.0001308556037688	-2.9684890234010406e-06	-4.329764551618408e-05	0.0002327519045834	-0.0003735186588016	-2.180678289986556e-05	5.22929968230784e-05	-0.0001178896356565	0.0010213343775634
KCNK7	2.692763566067151e-05	2.079178953896656e-05	6.430607078905152e-05	-3.498520164666278e-05	-7.90339727239971e-06	-0.000204233872394	1.7535891106410172e-05	-6.530929186858656e-06	-2.966382984832621e-05	-0.0001394502971496
KCNK9	-1.5890090128860293e-05	-7.891254548202222e-06	0.0001435760187868	-1.1551576534457257e-05	4.981835338729965e-05	-0.000255530669421	3.4890127812102167e-06	9.572709248120297e-05	4.679316059537672e-05	-0.0001641720801832
KCNMA1	0.00014395649152	4.5977178992065903e-05	-4.3507484434350085e-05	3.5116957179694006e-05	-0.0001081989115201	-0.0004497812465744	2.3762563805216e-05	-0.0001436059179741	-9.366670237239734e-05	-0.0001815297217419
KCNMB1	3.0879362451238924e-05	3.2347426158735146e-05	-9.920731559699012e-05	2.773858647774074e-05	-7.181436688390706e-05	-0.0001436545830951	-1.290849530914389e-05	0.0002931321791889	0.0001411891230662	0.0001403063090169
KCNMB2	4.304681454527511e-05	4.462935533366729e-05	-5.829605839212011e-05	-2.357600987884292e-05	7.040924325588169e-05	-0.0003053292960867	5.834038998497992e-05	-3.745460865648098e-05	-8.235998530738355e-05	-2.112911790749524e-05
KCNMB3	4.232718211185958e-05	4.0514594758530415e-05	-4.788550581677584e-05	7.768458883826768e-05	-6.438716215234008e-05	-0.0003059616470748	5.7358901035661856e-05	-0.0001539160325796	0.0001925363266067	0.0001513888605645
KCNMB4	-0.0001938304661805	-0.0002568257023179	0.0008910962361252	6.831251657003502e-05	-0.0001781144890306	-0.0003257327503214	6.725616175902838e-05	-7.130890832015248e-05	0.0008590085780078	-0.0002930374885243
KCNN1	-3.91402991698716e-05	6.831139392295439e-05	0.0001382907414799	-0.0001051286305777	-3.326448490193726e-05	-0.0001882514494604	6.377710764989157e-05	4.422419289060533e-05	0.000186529990351	1.5251152304452104e-05
KCNN2	-2.432774741978137e-05	2.273529010491473e-05	0.0001354896159569	-4.689088364244301e-05	-2.659720680865894e-05	-0.0001682201429783	2.6216599006788914e-05	0.0002607377971355	-2.7516926684897355e-05	-0.0001440012026534
KCNN3	1.0616327188424382e-05	6.853461267734841e-05	5.190719208496751e-05	-3.883648548745906e-05	7.068127947564172e-06	-0.000158899687312	-1.3911460656289545e-05	-0.0001882518812585	7.375861800715605e-06	-1.5798998782642496e-05
KCNN4	-3.975416651934957e-05	-1.9698643202434795e-05	3.4783457921747026e-05	-2.81948079936663e-05	7.80137330053407e-05	9.411989856350656e-05	-2.339581396435664e-05	0.000248171311312	2.356240481634471e-05	-3.428941055090396e-05
KCNQ1	-5.3089328987722704e-05	-2.548988179003805e-05	2.2127377284424338e-05	-7.53518860360767e-05	-3.2511244418835995e-05	-0.0003345684610642	-9.320819339033484e-05	0.0004816704125454	0.0016559897224049	0.0008863439727214
KCNQ2	2.5413277043726785e-05	5.322823155011803e-05	4.639486652948927e-05	-5.650106538913463e-05	2.071537178542904e-05	-0.0002447810047546	1.2399045240076458e-06	-0.0001312286316433	0.0001482284632511	-3.442489341145985e-05
KCNQ3	7.766339483510206e-05	8.265919446304617e-05	-0.0001370933859282	-1.9675138870570307e-05	-2.0806820970709363e-05	-0.0001751263513525	-2.5842776546616745e-05	6.952653640078822e-05	7.133001244248813e-05	-9.47456842149872e-05
KCNQ4	3.2284279185943635e-05	1.5168745571118388e-05	2.056400104145945e-05	5.787597345713022e-05	-5.54058478761049e-05	-5.8737767281346495e-05	-6.817500936920722e-05	-0.0002051453835086	5.101220564538421e-05	0.0001294615449161
KCNQ5	-0.0003289633600095	-0.0003084263291791	-0.0003003095217254	0.0022750249898276	-0.0002373869487364	-0.0016906753263625	0.0008150515297195	-0.0001631214768314	0.0003507839749884	-3.235650439266673e-05
KCNRG	-5.7988795094970746e-05	-6.746267977395528e-05	3.714475050930441e-05	-2.377001662617884e-05	0.0001486762512938	0.0001937262914065	-3.2318035294666486e-05	9.338565891422084e-05	1.3473563406184953e-05	-0.0001521752762688
KCNS1	4.326233856752912e-05	-7.63512426316263e-07	-6.161181186530375e-06	3.865416300275218e-05	3.349469244879379e-06	-0.0002338649893634	1.7284188665109982e-05	-0.0001345304756658	4.926907691623775e-05	-6.612213688608274e-05
KCNS2	-2.5686421632656785e-05	2.951039499561761e-05	-5.305815728551036e-05	1.090021671595516e-05	2.0205517012140884e-05	5.062133397363581e-05	-2.4779511371348184e-05	-1.3890239184807928e-05	-2.4185235698054136e-06	0.0015224288528377
KCNS3	2.0984091402123755e-06	-1.242797544004069e-06	5.828540749233567e-05	-1.2818719874229993e-05	8.034901350035048e-05	-0.0002272375779744	8.17386267257119e-06	8.159290796209601e-05	-3.772561515376355e-05	-0.0001197234626722
KCNT1	3.436115663414216e-05	1.6639323423905724e-05	-0.000116637663976	-4.5411896885512814e-05	-2.9924331419570163e-05	2.045162866319409e-05	9.984323929863074e-07	0.000300668929099	-4.2151213916494825e-05	8.703146551639007e-05
KCNT2	2.4344463881880736e-05	1.8840989289960043e-05	2.8566409665048057e-05	3.678630804215971e-05	-7.471211969991865e-05	-0.0001042197135816	6.329269837634177e-06	-0.0001196537122402	3.2371730153185545e-05	-0.0001749428429898
KCNU1	-5.430554250841116e-05	2.2576964861715327e-05	-3.443476399294856e-05	8.439332594570828e-05	9.045794025100668e-05	1.8771692322850934e-05	-4.419090279624897e-05	-0.0001054570077737	-2.803320978741347e-05	-9.146041045961388e-05
KCNV1	1.058349849564964e-06	8.343465792082675e-05	-1.914965221353164e-05	5.415628763120222e-05	-4.059888605106718e-05	-0.0001886188093802	-1.5016968365074015e-05	-3.809222384592274e-05	-1.412721716970389e-05	9.64548785784019e-06
KCNV2	-2.6985257522672265e-06	-1.7024287576536794e-05	-0.0001101218629136	-6.234110477530576e-05	0.0001175399412609	0.0001532902155637	-2.424632278749388e-06	4.842595703688489e-05	2.8430388661240663e-05	0.0001090405517762
KCP	-1.0790233997609612e-05	-2.0513440609981102e-05	7.209892491797557e-05	-2.0537848397209697e-05	0.0001115926459171	-0.0001388556990517	-4.634782286649792e-05	0.0001949038016743	-2.3007710900295315e-05	-0.0001469803027658
KCTD1	0.000137072283191	3.7265133166730426e-05	-0.000159718459975	9.332842022416464e-05	-3.1097816878542664e-05	-0.000541781409634	5.17339767801927e-05	-0.0001705263681415	-7.663673560498167e-05	0.0008852107467879
KCTD10	0.0002313348874671	-2.9359070795267124e-05	3.316404431633771e-05	0.000398573768105	-0.0008339322287794	-3.937360229958357e-05	-0.0001679435701135	-0.0003346507052237	-0.0002305381866444	0.0002329151029943
KCTD11	2.4017151693813564e-05	-1.955878924746187e-05	-0.0001443642447955	-1.3033963110036208e-05	0.0001105786267474	6.770117952640857e-05	-1.6609203721505482e-05	-0.0001974726985385	6.351167642718553e-05	-0.0001841369206059
KCTD12	2.3800756269585e-05	-4.229194145696381e-05	-9.950609200912308e-05	0.000121175863763	-3.4932263543054584e-05	-0.0002404856370271	1.9526967183174623e-05	0.0002709056634633	0.0004419085577347	-8.283769134633659e-05
KCTD13	0.0001363337172263	2.3423661104969372e-05	-1.45369194942089e-05	4.067261951116045e-05	0.0001649666901578	-0.0008201926991758	1.1989629515936817e-05	-6.866096646726698e-05	-5.91031312277466e-05	0.0002164345204444
KCTD14	2.486528616417198e-05	3.587452440353526e-05	7.485145436854561e-06	8.340671673963475e-05	-1.5970803314078324e-05	-0.0003069535131691	-1.438539945730537e-05	-9.126341121301549e-06	9.888569714338709e-05	-0.0001646689092209
KCTD15	-4.8988406593954495e-05	-1.2556525236239084e-05	0.0001517918062343	6.598062556642986e-05	2.6313251936630697e-05	-0.0001959874084634	2.3714056816151746e-05	0.000106943351762	-0.0001107443301944	0.0017274682331094
KCTD16	1.7059181135169374e-05	-7.71331441614297e-05	0.0001769147716596	-5.173215623684176e-05	6.087457096363582e-06	-0.0002518678438694	7.45198719590755e-05	0.0002146534616027	-8.749129200164128e-05	-0.0002225046884341
KCTD17	-4.434805183095719e-05	-2.4311377371483026e-05	-1.2432165452715448e-05	-0.0001091620182149	-8.721003181046408e-05	0.0005168180605291	0.000106036186017	-0.0002803345378983	-5.825425388465097e-05	-0.0003069923259836
KCTD18	0.0001201900568129	-6.012377353458383e-05	-4.4656593962894216e-05	5.8950074444154125e-05	7.006987265207367e-05	-0.0003245934474453	3.4299986193758186e-05	-0.0001691804592412	-0.0001175919993827	-0.0002414215277532
KCTD19	-2.9408241555256067e-05	9.123991624490015e-05	7.580946083262803e-05	1.34424555570231e-05	2.4867804647654954e-05	-0.0002506940541538	-4.556898448572362e-05	7.490476736830053e-05	-3.4439602535113525e-05	-0.000139925575452
KCTD2	1.2991984981411976e-05	5.914329195732199e-05	6.174215837261323e-05	-4.872753967528857e-05	1.5249357452524466e-05	-0.0003430055043854	5.622747020563795e-05	-0.0001295804243233	0.0001100347922296	-0.0002316265936418
KCTD20	0.0001257976520686	0.0001935652668979	7.832615669866291e-05	2.21422287568898e-05	0.0001616343302998	-0.0011734457812543	-0.0001346184428148	-0.000244231222841	4.5169527460983386e-05	0.0003104480922247
KCTD21	3.2042794292619866e-05	3.21976747729226e-05	-0.0001088962196755	2.232510900225932e-05	0.0001307175311932	-0.0001876883350173	4.644166496664674e-05	-0.000186544377349	-7.397090710722208e-06	-0.0001403454000576
KCTD3	-3.94673400151242e-05	5.190954196897411e-05	-0.0002733859191079	0.0004319209163858	-0.0001396011967396	-0.0003298691056526	0.0001255554685355	0.0002908497459255	0.000295993694417	-0.000232832831901
KCTD4	7.522331646557873e-05	1.987203634024824e-05	-0.0001068236539469	-3.1427444219486434e-05	0.0001229518116722	-0.0003240617867834	2.6550665118323297e-06	0.0003295389468515	-5.70055030224737e-05	-0.0001031959606558
KCTD5	3.2782826294950945e-05	-3.014156657225585e-05	6.419175018291065e-05	4.819454946060338e-05	-7.59252513962684e-05	-5.8376471124052136e-05	1.1906701945337938e-06	-5.44991347213649e-05	-8.767095897935437e-05	-0.0001329808103906
KCTD6	-7.061971898526763e-05	9.090831156114478e-05	-0.0001978199337934	-0.0001084510682669	0.0002674652750047	0.0002654700421713	-6.93982979236378e-05	9.820421286327008e-05	-6.457687316942473e-05	-0.0001874828843805
KCTD7	6.18745276206285e-05	-0.0001152812126227	0.0003234387146139	7.064953326009539e-05	0.0001384364498125	-0.0008819901030596	-0.0001100034552697	0.0006261882097159	3.4065334439055625e-05	-0.000135534838039
KCTD8	1.5213169994876382e-05	3.16534232687214e-05	0.0001134380717253	-1.8470762113486893e-05	1.485849199868335e-05	-0.0003603018241454	6.48469735686339e-06	0.0001018405938498	-1.2608329933361028e-05	0.0006433432811191
KCTD9	6.25288002641958e-05	-0.0003413957197535	0.0008473210056391	0.0001835182002643	-7.098404262887058e-05	-0.0013876196536525	0.0001245708402855	0.0003509332533279	0.0003202108334837	0.0004428190211443
KDELC1	-5.978489585164618e-05	-6.859220651494055e-06	-0.0001760009529903	7.967155792997929e-05	1.4512720216499852e-06	0.000248395253476	7.164532746851065e-05	0.0003341771964027	6.190664042133753e-05	-0.0001630132161671
KDELC2	5.735943389495591e-05	-9.64601586800564e-05	9.500107021582049e-06	9.608064489973584e-05	0.0002118646074342	-0.0001655071231368	-5.927960078710532e-05	-0.0003419500676389	-9.220595240064767e-06	-0.0001055042030081
KDELR1	-0.0001558784418102	-0.0001089416527488	-0.0003324374669751	-6.349531878556422e-05	0.0001018482393407	0.0014677052434291	-9.153878813920394e-05	-0.0001578095213043	0.0001283666694746	-0.0001355670672169
KDELR2	3.356136781255721e-05	-0.0003929456633838	-0.0003698487724399	8.188848795318747e-05	-0.0004082636031253	0.0024953431350076	-0.0003351187767365	-0.0004705186927457	-0.0002226603874427	-0.0001703175564217
KDELR3	5.899073033449614e-05	0.0001391991223841	-7.20084570050508e-05	7.575938119713342e-06	5.733755069215917e-05	-0.0005253078951203	5.9363110125086405e-05	-0.0001801100816116	-1.847101247633631e-05	-0.0002075846489607
KDF1	-1.9284707519902817e-05	3.56707546451072e-05	-2.3795144439091525e-05	6.955096676614942e-05	-1.5111921906338424e-05	2.175125903976115e-06	3.920767299526485e-05	-0.0002074593350905	-5.135286181574037e-05	-9.741454685127708e-05
KDM1A	9.22287274415658e-05	6.932558008597875e-05	0.0002892525916806	0.0001697241985395	0.0001470280854682	-0.0014971890327836	6.314774246644745e-05	0.000131758761364	-8.123127257012977e-07	7.145196907193487e-05
KDM1B	6.133328940765054e-05	2.1166078070896963e-05	6.824697657430701e-05	9.482391766113508e-05	4.716834011107648e-05	-0.0004918946962265	-4.21917706615464e-05	-0.0001982132645272	0.0001082714549564	0.0002007056294208
KDM2A	0.0002616001517735	0.0002064942842731	0.0006298635137955	0.000293141708478	0.0001350071345096	-0.0033543922072162	-7.06450808902517e-05	0.0007732477589805	1.4106967193707038e-05	-0.0001606005830494
KDM2B	3.680818574870262e-05	0.0001788264928668	0.001169172490322	-0.000176057281312	-7.576247517332951e-05	-0.0021971306472757	-6.1065209059339e-05	0.0003913271618966	-0.0001161887763918	-9.23047696538334e-06
KDM3A	0.0002093416058843	1.891138275411058e-05	0.0007625943875927	0.0003532379070178	0.0001018206152788	-0.0028373580665373	-1.721306670966893e-05	0.0004260923345148	-6.177235972887436e-05	-5.621128493732775e-05
KDM3B	0.0002510720906808	0.0001867119789548	0.0001065165038223	0.000290123479855	0.0001878169156527	-0.0022943696434033	7.890331516415672e-05	-0.0003944085157929	-2.3042134301505776e-05	0.0005089267996372
KDM4A	0.0002434959328507	-7.93707744710097e-05	0.0001096750450397	0.0003078483997831	0.0001115832983045	-0.0014433887531992	-7.98253336109736e-05	-2.288105997100817e-06	-5.418283275099097e-05	0.0007917829605364
KDM4B	0.0002021708184225	3.5903044727748576e-05	0.0003301126482728	0.0001126251355897	-0.000174950692471	-0.0015077349527979	-2.7018005894051965e-06	0.0008433128890445	-0.0002144742052626	1.688981227990448e-05
KDM4C	0.0003836381343086	0.0005785719675768	0.0003997493558664	0.0004828537124005	-0.0001405056080152	-0.0041778160107841	0.0001919984548088	-0.0002737452794825	-0.0001056957531665	-0.0003244622133359
KDM4D	2.54859620889426e-05	-7.711083511732178e-06	-8.233948052160558e-05	-3.18889208499726e-05	-4.893965768454172e-06	0.0001444603267349	3.841861575553973e-05	-0.0002387755011761	0.0001075776695609	-0.0001869616805036
KDM4E	2.539411387262708e-06	5.042047323713429e-05	-1.6418578485761783e-05	-9.761456064555674e-05	-3.759317988845209e-05	-9.166715743895565e-05	0.0001164035421333	-0.0001895427857391	0.0004309640906548	-7.291450252687231e-05
KDM5A	0.0003145902879908	-5.791738473384929e-05	0.0003585928277647	0.0003400141727357	0.0001130811161873	-0.0021765456446862	-0.0001102175638031	-1.9666328676344124e-05	-0.0001036611349657	-0.000154543419499
KDM5B	3.841043830171705e-06	-9.863199578114138e-05	0.0006484147185886	5.472353660721757e-05	-0.0002598680787842	-0.0013477422313534	0.0001861275113215	0.0013038074829869	0.000411874064445	-0.0003352486710605
KDM5C	7.931641814363534e-05	3.716989054934244e-05	0.0002914580421874	0.0001164660074744	0.0002608578182265	-0.0012478255754161	1.971373518068069e-05	-8.556882387167657e-05	-0.000163267224054	-0.0003141349619062
KDM5D	9.229424729900116e-05	3.4404269517897805e-06	-1.1852477141630235e-05	0.0002766071308981	-0.0003261299270678	-0.0002383767351751	3.2234310044692085e-05	-0.0001367630197565	-0.0001102783506318	0.0001438168848934
KDM6A	0.0002032290026031	-7.502615766942708e-05	0.0015640491449386	0.0004572904695844	0.0004580457110058	-0.0051111205578133	0.0001282610511893	0.001517514160143	3.2943842671331645e-05	0.0003999361846403
KDM6B	-0.0002841227324476	-7.26746102952849e-05	0.000627924211372	5.144669509414898e-06	-0.0001376080226038	-0.0007736791651637	0.0001096443283622	0.0031647022936889	0.0001299490281378	8.057163401594127e-05
KDM7A	-0.0002315927345996	0.0005512494397109	0.0011850502218829	5.437657766794719e-05	0.000329380263507	-0.0028507717055834	-0.0001050676552253	0.0001568406682788	-2.2000883174742587e-05	-0.0002694836762994
KDM8	5.1823860706065646e-05	3.6280271929378725e-05	2.969860496011491e-06	2.382613424996522e-05	5.8979501036425774e-05	-0.0004109248078461	7.122545243556686e-05	-0.0002068530240067	-8.596021795634866e-05	-4.213778540227419e-05
KDR	3.504399367932273e-05	1.837508908076412e-06	3.899499609850977e-05	2.4276121943295816e-05	-3.479435180036533e-05	-9.055116506971236e-05	-1.600404086965433e-05	-0.0001836162777057	-1.1820339094178442e-05	-7.498149899653846e-05
KDSR	-0.0003646804117766	0.0006648924562542	-0.0005773781887659	-0.0001571121199826	-0.0004181425737023	0.000512759051777	0.0005678612657486	0.0003116662252829	0.0005285691548236	-1.3566686498351196e-05
KEAP1	4.55396143443233e-05	-9.345959459238978e-05	-0.0001281842034256	0.0001199107348628	0.0001718775862184	8.613355535175078e-05	-9.66905123526914e-05	-0.0003052481537385	-0.0001423895073489	0.0001011635291558
KEL	6.983348400164118e-06	-1.0290387124885825e-05	6.067623961642453e-05	-2.735293689754232e-05	1.2209907615500078e-05	-0.0001344820267796	5.211322449761982e-05	-0.0002002980245484	3.485362272589764e-05	0.0002640282433896
KERA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
