	1	2	3	4	5	6	7	8	9	10	11
MRPL16	-4.083942240851448e-05	-2.1803533582242024e-05	0.0002893030504925	-4.01096345175116e-05	-0.0001866035111233	0.0004073761107188	-0.0004347155244308	-0.0002683974279972	0.0003239136231081	9.890015111593444e-06	0.000214201887266
MRPL17	-8.220368035504792e-05	-2.7172927102144136e-05	0.0001280570587535	-0.000184487446561	-0.0001066485526255	0.00054936522162	-0.0003601032731652	-0.0001123855699822	0.0004277138433769	1.7305582543081408e-05	0.0001215081655396
MRPL18	-0.0001583820666907	-0.0001907101999285	0.0005546581881241	-0.0001036914908396	-0.0001853764764934	0.0008318800388618	-0.0004622659869564	-8.445355102645901e-05	3.421565486908032e-05	-4.449767268055126e-05	0.0002539106484482
MRPL19	-0.0001164846717318	0.0001341071425902	0.0001217868377948	-5.398486963388913e-05	-0.0001281330218756	0.0003957839180141	-0.0003897977777829	-0.000163240439232	-7.10971868725467e-05	-6.1454590231530105e-06	0.0005616148884131
MRPL2	-1.7266103281618792e-05	-1.6658590171972512e-05	0.0001173726718949	-5.637087026647691e-05	-5.352394570277101e-05	0.000295187937784	-0.000188212189886	-0.0001507152352914	4.257694383078482e-05	-0.0001721864860933	6.316001330589017e-05
MRPL20	0.0002118804921524	-0.0003118907942858	-0.0001438244488396	-3.699494691282581e-05	-0.0002917418423047	0.0009948075362972	-0.0004797449292436	-1.3940388603457885e-05	7.392132959249667e-05	0.0002928478658533	7.972251606053738e-05
MRPL21	-1.5247976589592402e-05	-0.0001502903152517	0.0001948249723306	-7.690706554142561e-05	-0.0001706272944139	0.0005890326901177	-0.0002289201850023	-4.5332996514819e-05	-1.35741807332268e-05	-0.0001026774067411	0.0001763885920315
MRPL22	-6.279297669743851e-05	6.241891510684799e-05	0.0003363905941968	-8.703651521923969e-05	-0.000210676956248	0.0002417228123587	-0.0003252266054092	-0.0002085357490692	6.8153716757151e-05	-0.0001764597364361	8.288212005443839e-05
MRPL23	7.440679852003549e-05	-0.0001414683006018	1.1321971837602708e-05	0.0001306808875433	-0.0001175725877068	0.0004516740993634	-0.0002182604377628	-2.661406789200836e-05	-0.0003088357815526	1.0605484271932906e-05	-2.470474775995601e-05
MRPL24	-0.0001022835033212	-4.853332500464161e-05	7.696243106215682e-05	-7.049531094566992e-05	-9.895110233490513e-05	0.0006280837274195	-0.0001466518546858	-8.116257381340951e-05	-0.0001114391966463	-0.0001348768203403	7.44274886607952e-05
MRPL27	-5.868219131283383e-06	-0.0001364197811604	0.0002270718606909	-0.0001171556877139	-0.000133219258344	0.000676199855243	-0.0003797071018139	-0.0001833377162878	0.0001048988465138	-2.0923958605090844e-05	2.988322508264943e-05
MRPL28	0.0001968190385412	-0.0003160029861408	1.5330213252087813e-05	8.698399556743092e-05	-7.183903447304404e-05	0.0004661948874233	-0.0002301732772921	-9.117048926582434e-05	-6.171430173712441e-05	0.000335892015279	0.0003063860068448
MRPL3	-0.0002927726094362	0.0002953209791597	2.14257591748828e-05	-0.0002119490764467	-0.0002732860772112	0.0007987788430908	-0.0001731266586785	-0.0003317538139517	-0.0003393809425244	5.213750282052127e-05	0.0003163146543132
MRPL30	4.947653959354445e-05	8.052711705983902e-05	-0.0001031726232178	-1.2413799836598752e-05	-3.390043092792748e-05	1.3354338034110826e-05	-0.0001250231576045	2.921191348811774e-05	-0.0001123941494539	-0.0001780544133965	-7.944555645405373e-05
MRPL32	-0.0001140860528736	1.8769043433005577e-05	0.000128950255524	-0.0001298521212053	2.9960819535027285e-05	0.0003917858062837	-0.000356738063684	7.93792491475875e-05	-4.08125645692521e-05	9.506850378966176e-06	0.0003078167483913
MRPL33	0.0005539881483372	-0.0001492809213934	-0.0003198570893649	-0.0001256499990064	-0.0003241140339704	0.0003340831198306	-0.000224391158448	-2.346881416344264e-05	-0.0002528406223659	-0.0002635867025207	-6.589382124071229e-05
MRPL34	-1.0433875538626496e-06	-9.123377016290468e-05	-2.0017001940874705e-05	-9.986514942982877e-08	-0.0001403549950899	0.0009076869278334	-0.0003385951737109	-0.0001373305823489	-0.0003808016301999	4.772265751882993e-05	-6.460667714924789e-05
MRPL35	4.019047087793828e-05	-1.008955984385963e-05	0.0002055041660653	-6.48540718508477e-05	-0.0002037709867546	0.0004512906044021	-0.0003602589889586	-8.159740410787235e-05	-0.0001641672922987	-0.000283751036272	-9.267917218806908e-06
MRPL36	-2.763319891443667e-05	-6.921781464119708e-05	0.0001158410563761	2.1039182548942277e-05	-0.0001399632938265	0.0005546215946972	-0.0004078304744584	-0.0001128947425223	9.02338197546694e-05	7.393582924901271e-07	8.949431403457712e-05
MRPL37	3.357480342779572e-05	2.241631020183955e-05	-5.25666097711525e-05	2.642711880422775e-05	-0.0001840985593809	0.0002529171809062	-0.0001695216105217	-1.3027809840316071e-05	-0.0001294864444319	0.0001196579569095	2.3681783169496223e-05
MRPL38	-1.751412072046558e-05	-6.835432482166729e-05	0.0001070125819585	-4.27270429007689e-05	-0.0001159623543064	0.0005300479517252	-0.0002651132174719	-0.0001555243256943	3.399418624222306e-05	-7.579212139139057e-05	1.618463619270794e-06
MRPL39	-0.0001706693608649	0.0002006589284987	0.0001934592548683	-3.0793520955625394e-05	-0.0001499074754984	-1.2737773473072168e-05	-0.0002079364592391	-3.12414607120618e-05	-0.0001416830258344	0.000195628935439	5.707083378036831e-05
MRPL4	-0.0001500664060382	-4.568921979979508e-05	0.000162780606721	-7.469701460090538e-05	-0.0001977922879206	0.000847868911665	-0.0001909385369744	-0.0001582088261114	-0.0001810280659388	-0.000200310611623	8.270497302309497e-05
MRPL40	-6.697119115694931e-05	-0.0002095323682756	0.0003130910344622	-8.167537115479347e-05	-0.0001305433746637	0.0007296067620544	-0.000344019709109	-8.069187129496285e-05	0.0001283631344193	5.5136812741105885e-06	0.0002405104143552
MRPL41	0.0001994098277767	-0.0002833516765858	0.0001530069162473	-7.547796189157847e-05	-0.000246243976496	0.0006779413296187	-0.0004099137597274	-8.537657824603987e-05	-0.0001039915956756	-1.2545872144655378e-05	0.0003576419041599
MRPL42	-0.0001253881142682	0.0001945183179009	0.0001774080889758	-7.21721833832361e-05	-0.0002998763533662	0.0002651678310897	-0.0001492342279966	-0.0001210229272347	-0.0002411648510992	-0.0002924151911404	0.0001071404301969
MRPL43	1.6637363752233108e-05	-0.0002351411202376	0.0001301126701518	-8.450691177621037e-05	-0.0001139825074791	0.0006288042463049	-0.0002137132734286	8.173854219214876e-05	-0.0001011741098318	0.0002199951554497	1.6083115956826865e-05
MRPL44	-2.664730590429975e-05	6.496041279214037e-05	0.0001769727870275	-2.012196101319187e-05	-0.0001822301768991	0.0001616465668278	-0.0003562635918824	-0.0003092009489441	0.000201889158308	0.0001283919208835	0.0002035852619809
MRPL45	-9.390199094854748e-05	0.0001926496831284	-2.26670395926912e-05	-1.6371695618670382e-05	-0.0001155646492724	0.0001560521469893	-0.0001704094891396	-2.119712669401542e-05	-0.0001525752435455	-0.000164747683685	-0.0001594322440579
MRPL46	-1.2093388113444645e-05	-9.03470370116671e-06	0.0002340773125408	-5.963685208493588e-05	-0.0001310722363832	0.0003288945343976	-0.0003024536441783	-0.0002316366901299	3.416110976415833e-05	5.920957378216248e-06	1.0717598458074252e-05
MRPL47	1.0273389866586434e-05	-0.0001809479092095	0.0003288172055174	1.861230564623461e-05	-0.0003430583217797	0.0005646576939491	-0.0001914896685615	-0.0001660889749561	-0.0001413284689037	-7.897979426897305e-05	0.0002214246120679
MRPL48	-2.2784182523619825e-05	0.0001334468314961	0.0001796527466529	-5.560942098382777e-05	-6.508744350445432e-05	0.000137874169233	-0.0003467656999284	-0.000229970790833	-0.0001979884210573	-2.061808140275738e-05	7.696384855274954e-05
MRPL49	-8.74448521358506e-05	1.6388182777875063e-05	0.0002155375270289	-6.918027231776522e-05	5.443968346956271e-05	8.168857029567872e-05	-0.0001791799691871	-8.249046788974601e-05	1.7615475661209185e-05	-1.8416615966248915e-05	0.0001117068608179
MRPL50	-7.352445010783343e-06	3.12046940100769e-05	0.0001008517695945	-4.2540649607919305e-05	-0.0001674264367971	0.0004020209412308	-0.0003750128660745	-0.0001088623567151	7.093541709067684e-05	-0.0001431987896361	0.0001209183337715
MRPL51	6.137146250383337e-05	-0.0002718881148664	0.0001220185090768	-5.8488599097449045e-05	-0.00034602489283	0.001108309069406	-0.0004422535025754	-2.745726157330908e-05	-0.0001771810305053	-6.159524697173435e-05	9.868587083103536e-05
MRPL52	6.526457561041134e-05	-0.0002205215362131	4.2613815100142553e-05	-2.377625091184264e-05	-0.0001622366889727	0.0008051372376951	-0.0003788167125697	-0.0001317218912207	-1.697868457855344e-05	-0.000141061828312	0.0002271682490068
MRPL53	8.355148020476273e-06	-6.671632300194732e-05	3.59949573893316e-05	4.053097493156106e-05	-3.216010387812173e-05	0.000127567186102	-7.072343308454946e-05	-3.124131773150033e-05	6.59108647388997e-05	-4.64856271460628e-05	-2.070211057853296e-05
MRPL54	-7.511550700352464e-05	-0.0004004222613367	0.000178260462806	-7.213998654185198e-05	-0.0002656218760598	0.0008985527560158	-0.000193474614733	0.0003667500821597	0.000188048204485	0.0001623435780536	0.0001585990477731
MRPL55	4.543106836336736e-05	-0.0002130067466679	5.33130430113058e-05	-0.0001170550302787	1.3836928618634163e-05	0.0004279756509563	-0.0001220321933225	3.687754314577077e-05	-2.931202128466229e-05	7.953599631368667e-05	-5.051737188460474e-05
MRPL57	2.214204430411236e-06	-0.0001617580373684	6.618064482779975e-05	-5.7026898639112416e-05	-0.0001760269125529	0.0006935159866708	-0.0003271144418301	-1.7672817309065905e-05	-0.0001129345148002	0.0002124468493827	9.3272009289288e-05
MRPL58	2.022345809558469e-05	-3.8021864027433646e-05	0.0001183510121833	-8.107733512848167e-05	-5.297510118385357e-05	0.0003910729786984	-0.000270085952591	-0.0001145588911054	-7.015570593771355e-05	-0.0001733544554274	0.0001259675440968
MRPL9	-7.224623448190945e-05	6.970892695027433e-07	0.0001941973858488	6.07067248147127e-05	-0.0002289355889109	0.0004148055873036	-0.000152956450588	-0.0001880980120772	-7.211548698648377e-05	-0.0002490435252254	0.0002606851735583
MRPS10	3.164936722159712e-05	3.99254033812373e-05	0.0002374210280747	-8.78675551775227e-05	-0.00015411752869	0.0002478003381836	-0.0003665246007497	-0.0003112560034076	4.334354926958363e-05	-0.0001391966344032	0.0001387724809841
MRPS11	2.8105473331865347e-05	-7.536431360864917e-05	0.000130079404627	-4.489202617831351e-05	-3.0461837069862764e-05	0.0003398937937989	-0.0002411276808664	-0.0002057502263793	-6.920422571586285e-05	0.0002020854711482	2.6100705670283405e-05
MRPS12	-4.097833572947765e-05	-0.0001809596151523	0.0001759385235921	-6.928443665066338e-05	-0.0002260299408871	0.000956494692648	-0.0003778581611799	-0.0001288734830874	-2.1031780838568536e-05	-0.0001299593424346	-5.051395536679037e-05
MRPS14	3.734282088175421e-05	-4.32827589001242e-05	0.0001281472214301	-6.767136941996086e-05	-0.0002305733921615	0.0005071174401614	-0.0003640643087927	-0.0001123546521758	9.126092277813588e-05	7.389642200815876e-05	-7.366254142115947e-05
MRPS15	-6.38572118160085e-05	-4.337688597861644e-05	1.865412808112372e-05	3.177831922741261e-05	-3.2279802942917105e-05	0.000740106371715	-0.0002937854449976	-0.0002162025509267	-0.0001684216161043	7.509904336145593e-05	3.6003417588399616e-06
MRPS16	2.828807862114585e-05	-6.837013201615265e-05	0.0001049115708899	-1.5967414802258034e-05	-0.0002442107798132	0.0005701312734863	-0.0003116987156246	-0.000121080768351	-9.220038539430518e-05	-6.9856886365041e-05	-2.22517410776525e-05
MRPS17	-0.0001032047176161	-4.340783006069226e-05	8.102924536727795e-05	-2.114471145796236e-05	-0.0001459724340197	0.0005142640904204	-0.0001524409127399	4.340567473868857e-05	-0.0002067691956729	5.403822532683289e-05	2.401499951252669e-05
MRPS18A	4.938994880543888e-05	8.782417386347715e-06	-4.799104712037981e-05	-3.387047929313526e-05	-0.0001408634920759	0.0002371964368377	-0.0001518538332599	-3.51757944591244e-05	0.0001063127369084	-5.0437197281574965e-05	-4.102296822804036e-05
MRPS18B	-0.0001026622053155	-5.772791967307068e-05	0.0003195567803056	-0.000131903951222	-7.38209745367844e-05	0.0004198065105304	-0.0003396958490556	-8.193088754195238e-05	3.970240208463554e-05	8.503184254130175e-05	0.0001928597941407
MRPS18C	6.310622522098823e-06	-0.0002030702475935	0.0003013002135475	-0.0001311727714455	-0.0002723198103666	0.0006073436359332	-0.0004333739530634	-3.260839029343817e-05	0.0004536608198731	0.0001944921238023	0.0002300805428559
MRPS2	-7.622390759439674e-05	1.1831049475363152e-05	-7.588409998905787e-05	-4.06087764413824e-05	1.5152140210415642e-05	0.0003149368721367	-0.0001221942826726	-5.941754470722813e-05	-9.153291637308522e-05	0.000274867719721	0.000244496167794
MRPS21	-0.0001947430543962	-0.0001424517853502	0.0002403570371246	0.000124080324887	-0.0001144189450483	0.0006939949044444	-0.0004079139869659	-9.907757527085244e-05	-5.6067624356257305e-05	7.850665204615277e-05	0.0002549391430457
MRPS22	-0.0001087271595611	-1.3374116442104691e-05	0.0003768333679717	-2.6744474179390025e-05	-0.0002418450666203	0.0002810191505288	-0.0002267221876163	-0.0001236970391208	0.0001913080621229	-0.0001075962988301	-3.367890162628166e-06
MRPS23	-2.852894966563025e-05	-3.470233097001517e-05	0.0002580617678411	-0.0001363179952899	-0.000213195026674	0.000626029549753	-0.0003886822274386	-0.0002513474641504	-2.3638005840323992e-05	8.100683983185696e-06	0.0001889148866506
MRPS24	-1.4328497873502566e-05	-0.0002177731306374	0.0001565066620928	2.312868395929669e-05	-0.0001670081978391	0.0007557563316816	-0.0003427341629312	4.547762036866336e-05	-0.0002013814540294	-0.000120916731992	0.0003872202096929
MRPS25	-0.0001804490697171	0.0001182127579928	0.0002618690122698	-8.543064336544786e-05	-0.0001125166289022	0.0004256263506434	-0.0001904588952146	-0.0003417719932889	-0.000171755111127	-8.235415577778735e-05	0.000117318796764
MRPS26	-0.0001853923990973	-1.417509478208376e-05	0.0003015816828913	-5.967461610778356e-05	-2.464746964991573e-06	0.0006314177557813	-0.000446079172012	-0.0002979633641861	-5.119662402449004e-05	6.023082626499919e-06	9.574618201227556e-05
MRPS27	-0.0003296765400552	0.0004120034450487	0.0001006967420318	-6.466385517936206e-05	-4.07316537346879e-05	0.000155013369872	-0.0001439154580519	-0.0002479272974696	-0.0003822674853417	-0.0003147753162232	6.701556626299002e-05
MRPS28	-0.0003690405083431	0.0004435215879737	0.000170512011274	-0.0001641374268371	-0.0004256229505032	0.0003730197059592	-4.837181607158837e-05	-0.0003662520249064	-3.371748474308282e-05	-0.0003865570885471	0.0003875632670712
MRPS30	-1.375962277076936e-05	1.64234349162874e-05	0.0002015397919178	1.1268571291726914e-05	-0.0001040459690234	0.0002633757041521	-0.0002951826806905	-0.0003882903602747	9.133396569073909e-05	-4.266312647402142e-05	0.000315195278824
MRPS31	6.806434040676058e-05	0.0001570535968344	0.000268375661298	-3.715928681315212e-05	-6.531707504929559e-05	7.291981483760825e-05	-0.0006255361704845	-0.000363799582065	-0.0001374075281401	5.421237520590764e-06	0.0002006952666288
MRPS33	-3.456152262852337e-05	-9.772531617524364e-05	0.0001327942102206	7.891598074998073e-05	-0.0001956130568861	0.0006017461218642	-0.0002267607894853	-7.409371313412879e-05	-0.000122479194084	-0.0002627504227877	0.0001608058444129
MRPS34	0.0001636801709243	-0.0001381163115928	-1.520034238255598e-05	-0.0001222094466017	-6.096372076223788e-05	0.0006463355736288	-0.000420779076361	-0.0001330040939952	-0.0005035527533207	0.0003378045275984	0.0002809591718906
MRPS35	-0.0004217577711726	0.000178346734963	0.0012751945925254	-0.0001680453077474	-0.0004309371263106	0.0001531917182736	-0.0004019506791638	-0.0005274096832882	-0.0004010286317898	-0.0002439345379895	0.0002697327110637
MRPS36	6.705511688920669e-05	-0.0002009532703787	0.0003091761140077	5.978396331678791e-05	-0.0001519630509381	0.0003979747173534	-0.0003600748822879	-0.0001347251610638	-3.664220977218488e-05	3.863826777014128e-05	0.0001521471598868
MRPS5	2.202991041202416e-05	7.758294271828994e-05	0.0002872657338679	-8.676506272801472e-05	-0.0001828663884243	0.0003022378929938	-0.0004273715403409	-0.0003376287024935	-0.0002312044802101	9.333220916962656e-06	0.0001785233684358
MRPS6	0.0001879276212832	-9.018674518015447e-05	5.7046742591102165e-06	-0.0003121011809565	-0.0001545919193397	0.0006166917004228	-0.0001354414236741	-0.000235615406664	-0.0004857994381467	0.0001466266260119	8.360872719845373e-05
MRPS7	-5.39254942264744e-06	-0.000170619624911	9.006602962143561e-05	-2.821335431649104e-05	-0.000152695608053	0.0008993295949408	-0.0003360746773327	-0.0001831621997977	5.6456414845414215e-05	-0.0002151522249159	0.0001775066679765
MRPS9	-0.0001526349753731	0.0003196857084101	0.0001568271860252	-0.0002220524712387	-8.109772426243992e-05	0.0001268855201339	-0.000181258607323	-0.0003107790990065	-0.0002240768386923	-0.0001969329241902	0.0002346443640642
MRRF	-0.0001373399147305	0.0001699652136868	0.0002110933717301	-6.147980503139849e-06	-0.0001607020693012	7.650133061515226e-05	-0.0001446378685427	-0.0001701803803522	-0.0002684447966883	3.975370144478578e-05	-5.050768651353271e-05
MRS2	1.615225762009402e-05	0.0001457953665067	8.812297776263657e-05	0.0001003717213014	-0.0003412010589416	0.0001342389641018	-0.0001885548255216	-0.0003351513522159	-0.0001581947732692	-3.5596046026455524e-05	-5.458691702340968e-06
MRTO4	-0.0002295414654047	6.966202193344501e-05	6.986577618737282e-07	-0.000154129850739	-0.0001178528491995	0.0008324235419928	-0.0001203598902444	-0.0001085689031529	-0.0002093485415156	-0.0001975931409771	1.8770360097980685e-05
MRVI1	2.7474536469927317e-05	-6.328242296250154e-05	0.0003569864988168	-0.0002152339847692	-8.149491178847669e-05	9.009368877177612e-05	-0.0002321074421187	-0.0001518960967711	8.37409392104419e-05	0.0001072780638299	-0.0001691979717564
MS4A1	-2.7069597981983376e-05	4.560104963808381e-05	-9.64374568304635e-06	-6.5080242629399e-05	-3.219390300120339e-06	-4.229991620323849e-06	-3.1131195665065053e-06	-2.159603522820138e-05	-8.030295966268233e-05	3.8344335607930265e-05	0.0005493410696967
MS4A10	-2.671905573060864e-05	1.2531573974650351e-05	-5.704596639576693e-06	1.555741555859875e-06	1.5221309781559686e-05	-4.061544414147326e-06	-5.045111025532538e-06	5.6474177622268505e-05	-2.9866935191997537e-05	-9.12725444777802e-05	-1.4112790325442844e-05
MS4A12	-3.437847339442574e-05	1.355288047741508e-05	2.126086570791403e-05	3.485283761400855e-05	1.530982735463057e-05	-3.805654582715533e-05	1.657560154413928e-05	-2.280280255496685e-05	7.016253256977198e-05	-0.0001259536859954	-1.1641083904620076e-05
MS4A13	-2.9719251596960656e-06	1.2834873956160816e-05	1.6149110008344015e-05	-2.916947266865629e-05	5.233589748543489e-05	-6.212658361190495e-05	-1.326679350329644e-05	2.1061948356730525e-05	-1.8122316166908257e-05	0.0001132242890661	-3.220732946135932e-05
MS4A14	-0.0003617822485209	0.0001014429364421	0.0003694471760744	0.0001949808960932	0.0003148371188383	-0.0004008514522593	-0.0002932128539927	2.561540645218493e-05	0.0002046581851414	0.0003312175678636	-0.0001798826753882
MS4A15	-2.2342128900590197e-05	-3.1606248964921984e-05	-4.293153011510828e-05	3.83577509707862e-05	0.0001101128719907	-5.779412104841445e-05	1.8644273315842706e-05	2.93600794772926e-05	3.4990296697189016e-05	5.623936350835142e-05	-3.71325615924011e-05
MS4A18	-2.2857205498686483e-05	1.4590098192393302e-05	-1.055684595144804e-05	9.721310784744772e-06	-2.1686684042532045e-05	4.600335315567433e-05	-3.0824366258057745e-05	2.2284145858125645e-05	-2.3186039381676778e-05	4.310478437709625e-05	-3.170256071191162e-05
MS4A2	4.155658645944077e-05	3.572145106116135e-05	-2.096306247685674e-05	-6.230824162932528e-06	-0.0001156768652377	9.009722085806883e-06	-2.23556387792016e-06	-3.74654929991097e-05	1.4583780078539185e-05	-7.791619163683252e-05	-1.0244185575751311e-05
MS4A3	5.8973463533114086e-05	-2.7144840636499507e-05	-2.4249597257281017e-05	0.0001135061262734	-1.1376865849629558e-05	1.2237895789570076e-06	-2.1549855131358505e-05	-5.9864086010930096e-05	-9.544661030574132e-05	-8.314000896274569e-05	-2.529120174855166e-05
MS4A4A	-0.0002770206422407	-5.567932399943302e-05	0.0015394492699423	8.228643516503087e-05	-0.0006069614432437	3.6035779587671846e-05	-0.0002318537346107	-0.0007572959386093	0.0005542803387265	-0.0006916223465454	-7.968231785089078e-05
MS4A4E	0.0001151757466277	0.0007142046315503	-0.0006345938775704	0.000661271259505	-0.0008576384657771	-0.0001013820370981	4.379028403253733e-05	-0.0007884590188766	-0.0001772467061703	-0.0009359607702685	-0.0001972048950042
MS4A5	-5.5931494131122674e-05	-2.5632718961471277e-06	0.0001479678805068	-9.124804989694057e-06	6.845660624641771e-05	-4.499548719161783e-05	-5.5538360711097584e-05	-1.939176609654796e-05	-9.908954597843029e-05	3.3638805763621575e-05	-3.0019808980696537e-05
MS4A6A	0.0005411896352582	-6.788201492209645e-05	-0.0018122562382316	0.0014788616851678	-0.0003517697743619	0.0012749749968209	-0.0014254106707637	-0.0001727750072934	0.0005768213722504	0.0004358450801578	-0.0004105981764209
MS4A6E	4.915711085686537e-06	1.2653884459962398e-05	0.0001622128460268	1.1683106040574325e-05	-0.0001300379799215	-0.0001759883424608	-0.0001994344088869	0.0003866730577489	-2.037405975364074e-05	1.5822519387084646e-05	-6.292005412248687e-05
MS4A7	-0.0009154075875098	-0.0003648364181498	0.0028139554582752	6.93661382412226e-05	-0.0001121040330304	-0.0004664103115653	-0.0007062240852337	7.223751470689584e-06	0.0002905040690916	-6.155068798993732e-05	-0.0002430735750718
MS4A8	-3.7000059152203546e-05	-2.210071290936717e-09	6.654509910924227e-07	4.885339964416035e-05	4.72916764315677e-05	-4.8172203520399005e-05	4.703186961526224e-05	-5.859125165112614e-05	-7.73022754232373e-05	0.0004436731729738	-7.424884709144634e-06
MSANTD1	-7.198885669419111e-05	3.7132392329043625e-05	-9.186747358270144e-05	-3.1835268551464747e-06	0.0003190549303585	-0.0001912398837155	0.0001312327913507	7.483662143944791e-05	-0.0001725927662835	2.709296948339511e-05	-3.0064739710454923e-05
MSANTD2	-0.0001946040040179	0.0003530190150938	2.6908415356443264e-05	-2.4051300871625632e-05	-9.939659459000738e-05	-0.0001047829468809	-0.0001084062529828	-0.0002249865428409	-0.0001829904674919	4.2900549108060494e-05	-0.0001229262025733
MSANTD3	-0.0001146346151824	0.0001045353744944	-0.0001479265272172	-4.928652818070195e-05	-6.54261410699578e-05	-9.588507669267524e-05	-5.971435057847998e-05	6.496834117552271e-05	3.4683125194596463e-06	0.0022102022151529	8.851465696448952e-06
MSANTD4	-2.0275694580147272e-05	0.0001977025615813	4.72995107625696e-05	1.3552060677105005e-05	-0.0001696741541253	0.000109989259149	-0.000358766362825	-0.0001936281309226	-3.204243920127766e-05	-2.647409398947709e-05	1.3146515773341677e-05
MSC	-0.0001051328574509	-5.033574421251828e-05	2.207644446594533e-05	7.785226903696452e-06	-6.822834798162099e-05	-1.5951369857447952e-05	0.0002506584576487	6.683338968500536e-05	2.950760006741839e-05	0.0002584202349981	0.0007000094817258
MSGN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MSH2	-0.0002021228546659	0.0002121628757372	0.000302728258713	-0.0002110909600429	-3.2168769057123866e-05	2.2066197407758023e-05	-0.0001956448142672	-0.000281584063333	-7.964214856388599e-05	0.0001795415390962	0.0013442564168475
MSH3	0.0001290152331975	0.0004288861071453	6.263441249349671e-06	-0.0001796498647177	-4.858093143769374e-05	-0.00056416053891	-0.0001677831553171	-0.0003403495274755	-0.000262993430069	-5.392454424042449e-05	7.095863571471054e-05
MSH4	-3.208761503140516e-07	8.367809611150289e-05	3.198017789389452e-05	-5.301280959903286e-05	9.825142551349902e-05	-7.622466941201527e-05	-0.0001306089641256	-0.0001420791936182	-8.71679353492716e-05	0.0001917595697453	-6.61260971869516e-05
MSH5	-0.0002217306967784	0.0002080259342248	0.0002058115650558	-6.368136963449108e-05	-2.708443841825005e-05	-3.607622891045278e-05	-7.298463550358143e-05	-0.0001954856316985	-0.0001214248706248	-3.431097513597861e-05	1.227330729855262e-05
MSH6	-0.0003449372871151	0.0001979585994633	0.0003672497794662	-0.0001817191708088	0.000244034946726	-0.0002007814035971	-4.349059492011451e-05	-0.0001076848890582	0.0001250248143629	-0.0002813200105224	0.0001502871004094
MSI1	2.2060821334164423e-06	-5.281872321410268e-06	-7.224224106718904e-06	4.018592695673951e-05	-5.512361046482997e-05	1.7647655035165753e-05	1.1651856424233516e-05	6.448909908540295e-05	-9.521434486631046e-06	-0.0001520124740391	-2.8404611591597364e-05
MSI2	-9.208900160552176e-05	0.0003652850000222	-2.917490197586453e-05	-9.769068943411456e-05	0.0001129843416422	-0.0007007872192082	0.0002984832613652	-0.0001053256970558	-0.000361359957836	-0.0001193225902922	0.0002224376832041
MSL1	0.0005747423518887	-9.067993153364053e-05	-0.0002062135778424	0.0005226439778408	-0.0001612076177987	-0.0005479990727716	-0.0004220991899592	-0.0001978193102217	-0.0002517364292843	0.0001067286904562	5.587882704920462e-05
MSL2	-7.82806617096191e-05	0.0004891968203171	-0.0001336434153233	-0.0001943925231821	-0.0001727401765287	-0.0004637585514924	-0.0001986816209605	0.0001225401526928	-0.0001727613938438	9.579319108776927e-05	0.0002258717103089
MSL3	0.0005951382145939	-0.000280554203085	-0.0002340537649343	2.294869395571717e-06	2.833700186721988e-05	-3.99187880683664e-05	-0.0004729979164844	-0.0001698651413947	0.0003172316482086	0.0001435415870891	-0.0001181507013369
MSLN	-3.0673125806981446e-05	-3.5880751208327194e-05	0.0001578383542149	-3.028618074800184e-05	-9.083396195303173e-06	2.493317215107451e-05	5.807558531493547e-06	1.1283863101081687e-05	-7.01875816160233e-05	-4.8478234387837934e-05	-3.3460446716565117e-06
MSLNL	1.2535615509980325e-05	4.393357778224283e-06	-3.1511330124977624e-05	5.020945179979031e-05	9.607563880239056e-05	-4.525219531619792e-05	-5.3418736192415415e-05	-7.565461993645169e-05	-3.584421275541715e-05	-9.461288707740026e-05	0.0002514005836606
MSMB	-1.072735808818586e-05	1.560930108486786e-05	-1.309473206699354e-05	-4.593707153125608e-05	1.079709315285674e-05	1.1329268324554576e-05	3.0819536226618654e-05	-2.222441771374827e-05	-7.646857457938512e-05	3.941842213248912e-05	-1.233001068229744e-05
MSMO1	0.0001539002036927	5.044938524883072e-05	0.0002267593398435	3.431393058613569e-05	-0.0003179097903612	3.514252006118098e-05	-0.0001775139804166	-0.0003006392786835	-0.0002548192921855	-0.0001369047945535	-0.000106597281234
MSMP	-1.870415848823309e-05	3.8326657014396025e-05	-4.774035195845325e-06	-8.657443058850587e-05	1.610755620543843e-05	-3.1546869777728355e-06	1.341954487548656e-05	0.0001074069156343	-4.692007856021732e-05	-0.0001179247833005	-2.1874916971873105e-05
MSN	0.000197687508399	-0.0003768345129792	0.0012360618997403	-0.0002313849073373	-0.0006909702096388	0.0005010381094664	-0.0004501308772221	-0.0005443777056826	-0.0001190105753652	0.0002303347610377	-7.23350720831496e-05
MSR1	-0.0007266909422791	-0.0001126512378371	0.0005192286227685	-0.0007721793801798	-0.0003748379952799	0.0014486075773407	0.0009812828817795	-0.0003994514709668	0.0015966861013672	-0.0005337970010078	-0.0001017874810682
MSRA	-0.0002870800010889	0.0002347576040795	0.0001617244404065	-0.0001397135000987	-9.987541870827505e-06	-0.000251355590978	0.0003423463603469	-0.0001137598764747	7.209536835884095e-05	-0.0001650826280787	-0.0002554134705171
