	gene_symbol
RP11-561N12.2	RP11-561N12.2
RP11-576N17.4	RP11-576N17.4
RP11-57A19.2	RP11-57A19.2
RP11-586D19.1	RP11-586D19.1
RP11-587P21.2	RP11-587P21.2
RP11-58E21.7	RP11-58E21.7
RP11-592B15.4	RP11-592B15.4
RP11-597D13.8	RP11-597D13.8
RP11-59H1.4	RP11-59H1.4
RP11-605F14.2	RP11-605F14.2
RP11-61A14.1	RP11-61A14.1
RP11-61G19.1	RP11-61G19.1
RP11-624J12.1	RP11-624J12.1
RP11-626A5.2	RP11-626A5.2
RP11-626H12.2	RP11-626H12.2
RP11-630D6.1	RP11-630D6.1
RP11-638I2.6	RP11-638I2.6
RP11-63P12.2	RP11-63P12.2
RP11-644N4.1	RP11-644N4.1
RP11-648M2.2	RP11-648M2.2
RP11-65L3.1	RP11-65L3.1
RP11-65M17.1	RP11-65M17.1
RP11-661P17.1	RP11-661P17.1
RP11-667K14.3	RP11-667K14.3
RP11-677M14.5	RP11-677M14.5
RP11-678B3.2	RP11-678B3.2
RP11-679B19.2	RP11-679B19.2
RP11-682N22.1	RP11-682N22.1
RP11-696L21.2	RP11-696L21.2
RP11-697H9.2	RP11-697H9.2
RP11-70F11.8	RP11-70F11.8
RP11-713M15.1	RP11-713M15.1
RP11-71G12.1	RP11-71G12.1
RP11-71H17.1	RP11-71H17.1
RP11-71H17.9	RP11-71H17.9
RP11-726G1.1	RP11-726G1.1
RP11-728K20.3	RP11-728K20.3
RP11-73G16.2	RP11-73G16.2
RP11-757H14.2	RP11-757H14.2
RP11-758P17.2	RP11-758P17.2
RP11-789C2.1	RP11-789C2.1
RP11-793H13.10	RP11-793H13.10
RP11-82L2.1	RP11-82L2.1
RP11-888D10.4	RP11-888D10.4
RP11-88L24.4	RP11-88L24.4
RP11-89B16.2	RP11-89B16.2
RP11-90K18.1	RP11-90K18.1
RP11-90L20.2	RP11-90L20.2
RP11-90P13.1	RP11-90P13.1
RP11-91K8.4	RP11-91K8.4
RP11-927P21.4	RP11-927P21.4
RP11-932A10.1	RP11-932A10.1
RP11-932O9.10	RP11-932O9.10
RP11-968A15.2	RP11-968A15.2
RP11-98D18.16	RP11-98D18.16
RP11-998D10.5	RP11-998D10.5
RP13-13A3.1	RP13-13A3.1
RP13-270P17.2	RP13-270P17.2
RP13-36G14.4	RP13-36G14.4
RP13-514E23.1	RP13-514E23.1
RP13-638C3.3	RP13-638C3.3
RP3-335N17.2	RP3-335N17.2
RP3-347M6.1	RP3-347M6.1
RP3-355L5.5	RP3-355L5.5
RP3-415N12.1	RP3-415N12.1
RP3-461F17.2	RP3-461F17.2
RP3-467K16.2	RP3-467K16.2
RP3-476K8.3	RP3-476K8.3
RP3-522P13.2	RP3-522P13.2
RP4-591L5.1	RP4-591L5.1
RP4-622L5.7	RP4-622L5.7
RP4-635G19.1	RP4-635G19.1
RP4-647C14.2	RP4-647C14.2
RP4-718J7.4	RP4-718J7.4
RP4-755D9.1	RP4-755D9.1
RP4-791M13.5	RP4-791M13.5
RP4-798A10.4	RP4-798A10.4
RP5-1073F15.1	RP5-1073F15.1
RP5-1092L12.2	RP5-1092L12.2
RP5-1096D14.6	RP5-1096D14.6
RP5-1106H14.1	RP5-1106H14.1
RP5-1158E12.2	RP5-1158E12.2
RP5-850O15.3	RP5-850O15.3
RP5-874C20.6	RP5-874C20.6
RP5-991O23.1	RP5-991O23.1
RP5-998G20.1	RP5-998G20.1
RPF2P2	RPF2P2
RPL17P46	RPL17P46
RPL23AP10	RPL23AP10
RPL23AP35	RPL23AP35
RPL30P5	RPL30P5
RPL31P53	RPL31P53
RPL37P10	RPL37P10
RPL37P4	RPL37P4
RPL6P9	RPL6P9
RPL7AP23	RPL7AP23
RPL7L1P11	RPL7L1P11
RPL7L1P2	RPL7L1P2
RPL7P28	RPL7P28
RPS15AP32	RPS15AP32
RPS20P20	RPS20P20
RPS20P33	RPS20P33
RPS3AP17	RPS3AP17
RTEL1-TNFRSF6B	RTEL1-TNFRSF6B
RTN4RL1	RTN4RL1
S100A14	S100A14
S100A5	S100A5
SAMD14	SAMD14
SAMD7	SAMD7
SAMSN1-AS1	SAMSN1-AS1
SCN2A	SCN2A
SCNN1G	SCNN1G
SCUBE1	SCUBE1
SEMA3E	SEMA3E
SEMA5A	SEMA5A
SEMA6D	SEMA6D
SEPHS1P1	SEPHS1P1
SERPINH1P1	SERPINH1P1
SERTAD4	SERTAD4
SEZ6L2	SEZ6L2
SGCG	SGCG
SH3RF2	SH3RF2
SHC2	SHC2
SHROOM3	SHROOM3
SLC23A3	SLC23A3
SLC25A18	SLC25A18
SLC26A8	SLC26A8
SLC28A2	SLC28A2
SLC2A10	SLC2A10
SLC2A12	SLC2A12
SLC35F3	SLC35F3
SLC5A12	SLC5A12
SLC6A9	SLC6A9
SLC7A14	SLC7A14
SLC9A4	SLC9A4
SLX1A	SLX1A
SMG7-AS1	SMG7-AS1
SMIM10	SMIM10
SMO	SMO
SNORD108	SNORD108
SNORD116-15	SNORD116-15
SNORD116-23	SNORD116-23
SNORD127	SNORD127
SNRPD2P2	SNRPD2P2
SNRPGP13	SNRPGP13
SNX18P3	SNX18P3
SPARCL1	SPARCL1
SPRR2D	SPRR2D
STC1	STC1
SULT1C4	SULT1C4
SUN3	SUN3
SYNDIG1	SYNDIG1
TACSTD2	TACSTD2
TAF9P3	TAF9P3
TARM1	TARM1
TAS2R5	TAS2R5
TCP10	TCP10
TCP11	TCP11
TF	TF
TFDP3	TFDP3
TINCR	TINCR
TJP1	TJP1
TLE6	TLE6
TMC3	TMC3
TMEM119	TMEM119
TMEM155	TMEM155
TMEM171	TMEM171
TMEM256P1	TMEM256P1
TMEM97P2	TMEM97P2
TMPRSS11B	TMPRSS11B
TNFAIP8L3	TNFAIP8L3
TNFRSF11B	TNFRSF11B
TPBG	TPBG
TPM3P3	TPM3P3
TRAJ16	TRAJ16
TRAJ19	TRAJ19
TRAJ2	TRAJ2
TRBV1	TRBV1
TRBV20OR9-2	TRBV20OR9-2
TRBV29OR9-2	TRBV29OR9-2
TRBV8-2	TRBV8-2
TRGV1	TRGV1
TRIM45	TRIM45
TRIM50	TRIM50
TRIM60P18	TRIM60P18
TTC6	TTC6
TUBB8P7	TUBB8P7
TUBBP2	TUBBP2
TUSC5	TUSC5
TVP23BP2	TVP23BP2
TVP23C-CDRT4	TVP23C-CDRT4
U73169.1	U73169.1
UBE2FP1	UBE2FP1
UBE2Q1-AS1	UBE2Q1-AS1
UGT2B15	UGT2B15
ULBP1	ULBP1
ULK4P3	ULK4P3
USP29	USP29
VDAC1P10	VDAC1P10
VDAC2P1	VDAC2P1
VTI1BP3	VTI1BP3
VWA7	VWA7
WIPF3	WIPF3
WNT6	WNT6
XDH	XDH
XXbac-B444P24.13	XXbac-B444P24.13
XXbac-BPGBPG24O18.1	XXbac-BPGBPG24O18.1
XXbac-BPGBPG34I8.1	XXbac-BPGBPG34I8.1
YWHAEP4	YWHAEP4
Z83851.1	Z83851.1
ZC2HC1C	ZC2HC1C
ZMYND19P1	ZMYND19P1
ZNF132	ZNF132
ZNF20	ZNF20
ZNF32-AS1	ZNF32-AS1
ZNF385B	ZNF385B
ZNF625	ZNF625
ZNF716	ZNF716
ZNF807	ZNF807
ZNF99	ZNF99
gag-pol	gag-pol
hsa-mir-490	hsa-mir-490
ABCA12	ABCA12
ABCB5	ABCB5
ABT1P1	ABT1P1
AC002076.10	AC002076.10
AC002310.17	AC002310.17
AC004538.3	AC004538.3
AC005029.1	AC005029.1
AC005518.2	AC005518.2
AC005550.3	AC005550.3
AC005703.3	AC005703.3
AC005789.11	AC005789.11
AC005863.1	AC005863.1
AC006133.3	AC006133.3
AC007394.3	AC007394.3
AC007401.2	AC007401.2
AC007919.18	AC007919.18
AC008155.2	AC008155.2
AC008268.2	AC008268.2
AC008565.1	AC008565.1
AC008686.1	AC008686.1
AC009541.1	AC009541.1
AC010536.1	AC010536.1
AC010746.3	AC010746.3
AC010747.2	AC010747.2
AC012501.1	AC012501.1
AC012593.1	AC012593.1
AC012668.2	AC012668.2
AC013429.4	AC013429.4
AC013444.1	AC013444.1
AC015849.16	AC015849.16
AC016735.1	AC016735.1
AC018470.4	AC018470.4
AC023271.2	AC023271.2
AC026471.6	AC026471.6
AC034228.7	AC034228.7
AC046143.6	AC046143.6
AC073150.6	AC073150.6
AC073316.2	AC073316.2
AC074091.13	AC074091.13
AC074338.4	AC074338.4
AC079586.1	AC079586.1
AC079988.3	AC079988.3
AC090018.1	AC090018.1
AC092162.1	AC092162.1
AC092338.5	AC092338.5
AC092661.1	AC092661.1
AC103563.2	AC103563.2
AC107083.1	AC107083.1
AC108868.3	AC108868.3
AC114755.4	AC114755.4
AC117947.1	AC117947.1
AC135999.2	AC135999.2
AC139099.3	AC139099.3
ACE2	ACE2
ACKR2	ACKR2
ACSM4	ACSM4
ADAM5	ADAM5
ADAMTS18	ADAMTS18
ADAMTS19	ADAMTS19
ADH4	ADH4
AFM	AFM
AGMO	AGMO
AL121578.5	AL121578.5
AL132709.8	AL132709.8
AL133244.1	AL133244.1
AL138479.3	AL138479.3
AL157359.4	AL157359.4
AL353147.1	AL353147.1
AL354808.1	AL354808.1
AMPD1	AMPD1
ANKRD20A7P	ANKRD20A7P
ANKRD62	ANKRD62
ANKRD66	ANKRD66
AP000439.1	AP000439.1
AP000593.5	AP000593.5
AP001055.1	AP001055.1
AP3B2	AP3B2
APOC1P1	APOC1P1
AQP6	AQP6
AQPEP	AQPEP
ARHGAP23	ARHGAP23
ARHGAP42P2	ARHGAP42P2
ARL2BPP2	ARL2BPP2
ARSJ	ARSJ
ASB18	ASB18
ASCL1	ASCL1
ATP2B2	ATP2B2
ATP5EP1	ATP5EP1
ATP5F1P2	ATP5F1P2
ATRNL1	ATRNL1
B4GALNT1	B4GALNT1
BOLA2B	BOLA2B
BRS3	BRS3
C12orf36	C12orf36
C14orf37	C14orf37
C17orf100	C17orf100
C17orf77	C17orf77
C1orf173	C1orf173
C1orf64	C1orf64
C3orf67	C3orf67
C3orf70	C3orf70
C5orf64	C5orf64
C8orf4	C8orf4
C9	C9
C9orf84	C9orf84
CA10	CA10
CACNA2D1	CACNA2D1
CAPNS2	CAPNS2
CCDC13-AS1	CCDC13-AS1
CCDC144A	CCDC144A
CCDC144NL	CCDC144NL
CCDC148	CCDC148
CCDC178	CCDC178
CCDC58P2	CCDC58P2
CCDC83	CCDC83
CCNB1IP1P2	CCNB1IP1P2
CDH6	CDH6
CFHR1	CFHR1
CFHR5	CFHR5
CGNL1	CGNL1
CHIA	CHIA
CLEC18B	CLEC18B
CLRN1	CLRN1
CLRN2	CLRN2
CLSTN2-AS1	CLSTN2-AS1
CMBL	CMBL
CNDP1	CNDP1
CNTN1	CNTN1
COL14A1	COL14A1
COL21A1	COL21A1
COL23A1	COL23A1
COL3A1	COL3A1
COL4A6	COL4A6
COL6A6	COL6A6
COX5BP8	COX5BP8
COX6CP4	COX6CP4
COX7A2P1	COX7A2P1
CREB3L1	CREB3L1
CSN1S1	CSN1S1
CTA-313A17.3	CTA-313A17.3
CTA-331F8.1	CTA-331F8.1
CTA-85E5.7	CTA-85E5.7
CTB-114C7.3	CTB-114C7.3
CTB-158E9.1	CTB-158E9.1
CTC-268N12.2	CTC-268N12.2
CTC-338M12.1	CTC-338M12.1
CTC-431G16.3	CTC-431G16.3
CTC-508F8.1	CTC-508F8.1
CTC-525D6.5	CTC-525D6.5
CTD-2022H16.1	CTD-2022H16.1
CTD-2050I18.1	CTD-2050I18.1
CTD-2156G10.1	CTD-2156G10.1
CTD-2199O4.1	CTD-2199O4.1
CTD-2227C6.2	CTD-2227C6.2
CTD-2313J17.3	CTD-2313J17.3
CTD-2315A10.1	CTD-2315A10.1
CTD-2323K18.2	CTD-2323K18.2
CTD-2503I6.1	CTD-2503I6.1
CTD-2503O16.4	CTD-2503O16.4
CTD-2537I9.5	CTD-2537I9.5
CTD-2619J13.23	CTD-2619J13.23
CTD-3025N20.3	CTD-3025N20.3
CTD-3057O21.1	CTD-3057O21.1
CTD-3118D7.1	CTD-3118D7.1
CTD-3216D2.4	CTD-3216D2.4
CTD-3222D19.10	CTD-3222D19.10
CTGF	CTGF
CYCSP11	CYCSP11
CYCSP25	CYCSP25
CYLC1	CYLC1
CYP17A1-AS1	CYP17A1-AS1
DIO2	DIO2
DKFZP434H0512	DKFZP434H0512
DLL4	DLL4
DMRTC2	DMRTC2
DNAH12	DNAH12
DNAJC19P7	DNAJC19P7
DPP10	DPP10
DPYD-IT1	DPYD-IT1
DSG3	DSG3
DUSP27	DUSP27
EBF2	EBF2
ECM2	ECM2
EDA2R	EDA2R
EDN3	EDN3
EEF1A1P37	EEF1A1P37
EGF	EGF
ELK2BP	ELK2BP
EMCN	EMCN
EML1	EML1
ENOX1-AS1	ENOX1-AS1
EPHA3	EPHA3
F11	F11
FAM107A	FAM107A
FAM124A	FAM124A
FAM154A	FAM154A
FAM216B	FAM216B
FAM222A	FAM222A
FAP	FAP
FAT1	FAT1
FENDRR	FENDRR
FER1L4	FER1L4
FER1L6-AS2	FER1L6-AS2
FGB	FGB
FGF12	FGF12
FGFR3	FGFR3
FKBP1AP3	FKBP1AP3
FOXB1	FOXB1
FOXL2	FOXL2
FRDAP	FRDAP
FREM1	FREM1
FST	FST
FSTL4	FSTL4
FTH1P9	FTH1P9
GABRG2	GABRG2
GAD1	GAD1
GALNTL6	GALNTL6
GAP43	GAP43
GAPDHP28	GAPDHP28
GAPDHP31	GAPDHP31
GAPDHP37	GAPDHP37
GAPDHP41	GAPDHP41
GAPDHP51	GAPDHP51
GATA3-AS1	GATA3-AS1
GFPT2	GFPT2
GHc-210E9.2	GHc-210E9.2
GJA1	GJA1
GLOD5	GLOD5
GPR179	GPR179
GPR4	GPR4
GRIA1	GRIA1
GRID2	GRID2
GRK7	GRK7
GRM4	GRM4
GRM5	GRM5
GRM5-AS1	GRM5-AS1
GS1-18A18.1	GS1-18A18.1
GS1-388B5.2	GS1-388B5.2
GSTA7P	GSTA7P
GXYLT1P2	GXYLT1P2
H2AFZP5	H2AFZP5
HCN2	HCN2
HEPACAM	HEPACAM
HHIP	HHIP
HHLA1	HHLA1
HLA-S	HLA-S
HMGA1P6	HMGA1P6
HMGB1P21	HMGB1P21
HMGB1P28	HMGB1P28
HMGB1P30	HMGB1P30
HMGB1P36	HMGB1P36
HMGB1P48	HMGB1P48
HMGB3P5	HMGB3P5
HMGN1P14	HMGN1P14
HMGN2P23	HMGN2P23
HMGN2P34	HMGN2P34
HMGN2P35	HMGN2P35
HNRNPCP9	HNRNPCP9
HOXA7	HOXA7
HOXC-AS3	HOXC-AS3
HOXD3	HOXD3
HR	HR
HS6ST2	HS6ST2
HSPA8P19	HSPA8P19
HSPE1P1	HSPE1P1
HSPE1P11	HSPE1P11
HSPE1P22	HSPE1P22
HYAL4	HYAL4
IFNE	IFNE
IGFBP5	IGFBP5
IGSF5	IGSF5
IL1RAPL2	IL1RAPL2
INPP5J	INPP5J
IQCA1P1	IQCA1P1
IQCF5-AS1	IQCF5-AS1
ITGB6	ITGB6
ITPKA	ITPKA
KAZALD1	KAZALD1
KCNJ1	KCNJ1
KCTD8	KCTD8
KIRREL3	KIRREL3
KLF3P2	KLF3P2
KLHDC7A	KLHDC7A
KLK7	KLK7
KLRF2	KLRF2
KNOP1P5	KNOP1P5
KRT24	KRT24
KRT8	KRT8
LAMA4	LAMA4
LDHC	LDHC
LHX6	LHX6
LHX9	LHX9
LINC00032	LINC00032
LINC00052	LINC00052
LINC00312	LINC00312
LINC00371	LINC00371
LINC00448	LINC00448
LINC00536	LINC00536
LINC00669	LINC00669
LINC00683	LINC00683
LINC00687	LINC00687
LINC00970	LINC00970
LINC01050	LINC01050
LINC01059	LINC01059
LL22NC03-N27C7.1	LL22NC03-N27C7.1
LMCD1-AS1	LMCD1-AS1
LMX1A	LMX1A
LOC440461	LOC440461
LRP4	LRP4
LRRC19	LRRC19
LRRC46	LRRC46
LRTM2	LRTM2
MAATS1	MAATS1
MAP6	MAP6
MED28P1	MED28P1
MGAT4C	MGAT4C
MGP	MGP
MIR3939	MIR3939
MIR4500HG	MIR4500HG
MLIP	MLIP
MROH2B	MROH2B
MRPL15P1	MRPL15P1
MRPS18CP4	MRPS18CP4
MRPS18CP6	MRPS18CP6
MRPS33P2	MRPS33P2
MRPS35P3	MRPS35P3
MSH4	MSH4
MT1G	MT1G
MT1HL1	MT1HL1
MTND4P31	MTND4P31
MTND5P4	MTND5P4
MTUS2	MTUS2
MUC22	MUC22
MUC7	MUC7
MUCL1	MUCL1
MUM1L1	MUM1L1
MXRA8	MXRA8
MYBPC1	MYBPC1
MYH7	MYH7
NAALADL2	NAALADL2
NANOGNB	NANOGNB
NCAN	NCAN
NDUFB8P1	NDUFB8P1
NDUFS5P4	NDUFS5P4
NDUFS5P5	NDUFS5P5
NEXN-AS1	NEXN-AS1
NPAP1	NPAP1
OFCC1	OFCC1
OIT3	OIT3
OLFML1	OLFML1
OPRK1	OPRK1
OR2A9P	OR2A9P
OR5E1P	OR5E1P
OR6Q1	OR6Q1
OR7E46P	OR7E46P
OR7E59P	OR7E59P
OR9K2	OR9K2
OTOA	OTOA
OTX2-AS1	OTX2-AS1
PAGE4	PAGE4
PART1	PART1
PAX3	PAX3
PAX8	PAX8
PAX9	PAX9
PCDH8	PCDH8
PCNPP4	PCNPP4
PCSK9	PCSK9
PDZRN4	PDZRN4
PEBP1P1	PEBP1P1
PHOX2B	PHOX2B
PI15	PI15
PITPNM3	PITPNM3
PIWIL1	PIWIL1
PIWIL3	PIWIL3
PLAC1	PLAC1
PLVAP	PLVAP
POLR3DP1	POLR3DP1
PON1	PON1
POU3F2	POU3F2
PPIAP10	PPIAP10
PPIC	PPIC
PPP1R14BP5	PPP1R14BP5
PPP1R2P5	PPP1R2P5
PRKRIRP8	PRKRIRP8
PRRG3	PRRG3
PRRT3-AS1	PRRT3-AS1
PTCHD2	PTCHD2
PTCHD4	PTCHD4
PTHLH	PTHLH
PTPN3	PTPN3
PTTG4P	PTTG4P
PYGO1	PYGO1
RAB25	RAB25
RADIL	RADIL
RAP1GAP	RAP1GAP
RBM14-RBM4	RBM14-RBM4
RCC2P3	RCC2P3
RCN1P1	RCN1P1
RFC3P1	RFC3P1
RFX8	RFX8
RGS11	RGS11
RHBG	RHBG
RHOXF1	RHOXF1
RN7SKP113	RN7SKP113
RN7SKP178	RN7SKP178
RN7SKP189	RN7SKP189
RN7SKP25	RN7SKP25
RN7SKP45	RN7SKP45
RN7SKP47	RN7SKP47
RN7SKP87	RN7SKP87
RN7SKP93	RN7SKP93
RN7SL15P	RN7SL15P
RN7SL318P	RN7SL318P
RN7SL483P	RN7SL483P
RN7SL488P	RN7SL488P
RN7SL573P	RN7SL573P
RN7SL648P	RN7SL648P
RNA5SP145	RNA5SP145
RNA5SP187	RNA5SP187
RNA5SP191	RNA5SP191
RNA5SP204	RNA5SP204
RNA5SP212	RNA5SP212
RNA5SP216	RNA5SP216
RNA5SP242	RNA5SP242
RNA5SP273	RNA5SP273
RNA5SP28	RNA5SP28
RNA5SP304	RNA5SP304
RNA5SP329	RNA5SP329
RNA5SP368	RNA5SP368
RNA5SP440	RNA5SP440
RNA5SP452	RNA5SP452
RNA5SP453	RNA5SP453
RNA5SP460	RNA5SP460
RNA5SP463	RNA5SP463
RNA5SP48	RNA5SP48
RNA5SP500	RNA5SP500
RNA5SP508	RNA5SP508
RNA5SP518	RNA5SP518
RNA5SP62	RNA5SP62
RNA5SP77	RNA5SP77
RNA5SP79	RNA5SP79
RNF152	RNF152
RNF223	RNF223
RNGTTP1	RNGTTP1
RNU1-134P	RNU1-134P
RNU1-138P	RNU1-138P
RNU1-148P	RNU1-148P
RNU1-14P	RNU1-14P
RNU1-77P	RNU1-77P
RNU2-14P	RNU2-14P
RNU2-30P	RNU2-30P
RNU2-52P	RNU2-52P
RNU2-5P	RNU2-5P
RNU2-70P	RNU2-70P
RNU4ATAC14P	RNU4ATAC14P
RNU6-1008P	RNU6-1008P
RNU6-1089P	RNU6-1089P
RNU6-1147P	RNU6-1147P
RNU6-1225P	RNU6-1225P
RNU6-1227P	RNU6-1227P
RNU6-128P	RNU6-128P
RNU6-1310P	RNU6-1310P
RNU6-1329P	RNU6-1329P
RNU6-132P	RNU6-132P
RNU6-1339P	RNU6-1339P
RNU6-164P	RNU6-164P
RNU6-166P	RNU6-166P
RNU6-169P	RNU6-169P
RNU6-16P	RNU6-16P
RNU6-216P	RNU6-216P
RNU6-228P	RNU6-228P
RNU6-29P	RNU6-29P
RNU6-336P	RNU6-336P
RNU6-367P	RNU6-367P
RNU6-380P	RNU6-380P
RNU6-393P	RNU6-393P
RNU6-398P	RNU6-398P
RNU6-39P	RNU6-39P
RNU6-41P	RNU6-41P
RNU6-453P	RNU6-453P
RNU6-476P	RNU6-476P
RNU6-47P	RNU6-47P
RNU6-509P	RNU6-509P
RNU6-50P	RNU6-50P
RNU6-527P	RNU6-527P
RNU6-532P	RNU6-532P
RNU6-582P	RNU6-582P
RNU6-620P	RNU6-620P
RNU6-656P	RNU6-656P
RNU6-669P	RNU6-669P
RNU6-756P	RNU6-756P
RNU6-761P	RNU6-761P
RNU6-789P	RNU6-789P
RNU6-844P	RNU6-844P
RNU6-869P	RNU6-869P
RNU6-95P	RNU6-95P
RNY4P17	RNY4P17
RNY4P18	RNY4P18
RNY4P2	RNY4P2
RNY4P6	RNY4P6
RP1-111D6.2	RP1-111D6.2
RP1-144C9.2	RP1-144C9.2
RP1-151B14.9	RP1-151B14.9
RP1-170O19.21	RP1-170O19.21
RP1-269O5.3	RP1-269O5.3
RP1-90J4.3	RP1-90J4.3
RP11-1018N14.5	RP11-1018N14.5
RP11-103B5.2	RP11-103B5.2
RP11-104N10.1	RP11-104N10.1
RP11-109L13.1	RP11-109L13.1
RP11-10F11.2	RP11-10F11.2
RP11-1100L3.7	RP11-1100L3.7
RP11-1101H11.1	RP11-1101H11.1
RP11-1113L8.7	RP11-1113L8.7
RP11-113C12.4	RP11-113C12.4
RP11-113K21.1	RP11-113K21.1
RP11-1149O23.4	RP11-1149O23.4
RP11-114M5.3	RP11-114M5.3
RP11-1157N2--B.2	RP11-1157N2--B.2
RP11-115P21.1	RP11-115P21.1
RP11-119F7.6	RP11-119F7.6
RP11-120J1.1	RP11-120J1.1
RP11-1246C19.1	RP11-1246C19.1
RP11-124K4.1	RP11-124K4.1
RP11-1277A3.3	RP11-1277A3.3
RP11-12D5.5	RP11-12D5.5
RP11-132E11.4	RP11-132E11.4
RP11-134L4.2	RP11-134L4.2
RP11-14K3.3	RP11-14K3.3
RP11-153K16.2	RP11-153K16.2
RP11-155G15.3	RP11-155G15.3
RP11-15N24.4	RP11-15N24.4
RP11-161D15.3	RP11-161D15.3
RP11-163N6.2	RP11-163N6.2
RP11-164P12.3	RP11-164P12.3
RP11-16L9.3	RP11-16L9.3
RP11-170N16.2	RP11-170N16.2
RP11-173A8.2	RP11-173A8.2
RP11-173D9.1	RP11-173D9.1
RP11-175E9.2	RP11-175E9.2
RP11-17G11.1	RP11-17G11.1
RP11-183M13.1	RP11-183M13.1
RP11-184E9.2	RP11-184E9.2
RP11-191L9.5	RP11-191L9.5
RP11-196I18.2	RP11-196I18.2
RP11-19J5.1	RP11-19J5.1
RP11-203F10.1	RP11-203F10.1
RP11-224O19.5	RP11-224O19.5
RP11-238K6.1	RP11-238K6.1
RP11-241J12.3	RP11-241J12.3
RP11-242J7.1	RP11-242J7.1
RP11-243A14.1	RP11-243A14.1
RP11-251P6.1	RP11-251P6.1
RP11-25C19.3	RP11-25C19.3
RP11-262H14.11	RP11-262H14.11
RP11-273P3.1	RP11-273P3.1
RP11-274H2.3	RP11-274H2.3
RP11-279F6.3	RP11-279F6.3
RP11-282K24.2	RP11-282K24.2
RP11-284F21.10	RP11-284F21.10
RP11-287F9.1	RP11-287F9.1
RP11-289A15.1	RP11-289A15.1
RP11-292D4.3	RP11-292D4.3
RP11-298J20.4	RP11-298J20.4
RP11-2H8.3	RP11-2H8.3
RP11-305E17.7	RP11-305E17.7
RP11-305O4.2	RP11-305O4.2
RP11-306K13.1	RP11-306K13.1
RP11-314B1.2	RP11-314B1.2
RP11-315A16.1	RP11-315A16.1
RP11-317J10.4	RP11-317J10.4
RP11-317M11.1	RP11-317M11.1
RP11-321E8.5	RP11-321E8.5
RP11-323A7.1	RP11-323A7.1
RP11-328K4.1	RP11-328K4.1
RP11-329A14.2	RP11-329A14.2
RP11-329J18.4	RP11-329J18.4
RP11-334E6.2	RP11-334E6.2
RP11-335H2.2	RP11-335H2.2
RP11-33I11.3	RP11-33I11.3
RP11-340I6.4	RP11-340I6.4
RP11-346L1.2	RP11-346L1.2
RP11-34E5.4	RP11-34E5.4
RP11-34N19.1	RP11-34N19.1
RP11-350J20.4	RP11-350J20.4
RP11-361A21.3	RP11-361A21.3
RP11-365F18.6	RP11-365F18.6
RP11-372E1.7	RP11-372E1.7
RP11-375D13.2	RP11-375D13.2
RP11-378I6.1	RP11-378I6.1
RP11-380I20.2	RP11-380I20.2
RP11-382E9.1	RP11-382E9.1
RP11-383C12.2	RP11-383C12.2
RP11-385J1.2	RP11-385J1.2
RP11-386B13.3	RP11-386B13.3
RP11-390C19.1	RP11-390C19.1
RP11-401N16.1	RP11-401N16.1
RP11-402J6.1	RP11-402J6.1
RP11-402L5.2	RP11-402L5.2
RP11-402P6.6	RP11-402P6.6
RP11-403P13.1	RP11-403P13.1
RP11-416A17.1	RP11-416A17.1
RP11-425I13.2	RP11-425I13.2
RP11-429P3.4	RP11-429P3.4
RP11-430C1.1	RP11-430C1.1
RP11-432N13.2	RP11-432N13.2
RP11-438E8.2	RP11-438E8.2
RP11-438P9.2	RP11-438P9.2
RP11-443A13.5	RP11-443A13.5
RP11-449D8.1	RP11-449D8.1
RP11-452D21.2	RP11-452D21.2
RP11-45P22.2	RP11-45P22.2
RP11-463J7.2	RP11-463J7.2
RP11-466C23.5	RP11-466C23.5
RP11-473M14.3	RP11-473M14.3
RP11-474C8.3	RP11-474C8.3
RP11-476B1.1	RP11-476B1.1
RP11-478H13.1	RP11-478H13.1
RP11-479A21.1	RP11-479A21.1
RP11-487I5.4	RP11-487I5.4
RP11-48G14.2	RP11-48G14.2
RP11-492A12.2	RP11-492A12.2
RP11-507K13.4	RP11-507K13.4
RP11-508N12.3	RP11-508N12.3
RP11-508N22.12	RP11-508N22.12
RP11-510N19.2	RP11-510N19.2
RP11-511I11.1	RP11-511I11.1
RP11-514D23.1	RP11-514D23.1
RP11-514D23.3	RP11-514D23.3
RP11-51M18.1	RP11-51M18.1
RP11-540O11.4	RP11-540O11.4
RP11-541M12.3	RP11-541M12.3
RP11-542P2.1	RP11-542P2.1
RP11-567B20.1	RP11-567B20.1
RP11-56B16.5	RP11-56B16.5
RP11-576N17.2	RP11-576N17.2
RP11-579E24.1	RP11-579E24.1
RP11-582E3.5	RP11-582E3.5
RP11-583F2.1	RP11-583F2.1
RP11-59E19.3	RP11-59E19.3
RP11-600K15.1	RP11-600K15.1
RP11-609L3.1	RP11-609L3.1
RP11-61F5.1	RP11-61F5.1
RP11-62N21.1	RP11-62N21.1
RP11-632F7.1	RP11-632F7.1
RP11-638L3.4	RP11-638L3.4
RP11-63K6.5	RP11-63K6.5
RP11-648L3.1	RP11-648L3.1
RP11-662B19.1	RP11-662B19.1
RP11-667M19.2	RP11-667M19.2
RP11-6J21.2	RP11-6J21.2
RP11-705O24.1	RP11-705O24.1
RP11-707A18.1	RP11-707A18.1
RP11-719C20.1	RP11-719C20.1
RP11-722E23.2	RP11-722E23.2
RP11-723G8.2	RP11-723G8.2
RP11-72J9.1	RP11-72J9.1
