	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
KIAA1524	-6.75042671099315e-05	0.0001735436795241	0.0001043699967471	-1.3379989057389993e-05	-0.0008108029322871	0.0001151310838177	1.3288847284967582e-05	-0.0001655960516898	-8.570895918042545e-05	0.0005189708148341	0.0002358170442901	1.60661569833799e-05	-0.0001365999256548	-0.0001148557365022	-2.166352212560718e-05	3.1443369691597705e-05	9.845418743968236e-07	6.380027149717258e-05	-8.020186588614047e-06	0.0001955986261709	5.299621282462001e-05	9.037553321039356e-05	0.0001175708549698	-0.000226648372944	-0.0001815101118466	0.0002548990995197	3.361493448425198e-05	-4.812761311272316e-05	-2.1281471360473712e-05	2.6904168172479955e-05	-5.045479281574845e-05	8.895442848508995e-05	-0.0001444818813108	0.0001640505040999	0.0005975599126902	-0.0004575365409602
KIAA1549	-5.545032987707918e-05	0.0001451283755389	5.3776301962681e-05	3.3737501224866874e-05	-0.0002917325814798	2.460119599739021e-05	-9.806022731698684e-05	7.303312547039963e-05	1.317955659394024e-05	-2.159207997319795e-05	4.918052129850644e-06	0.0001739937002961	8.782481279626812e-05	1.009869876833326e-05	-0.0002462154043032	-0.0001343154342357	-3.851940230438679e-05	8.67997222988327e-06	-6.931268333477662e-05	-0.0001007873459766	0.0001021715184859	-8.048211294362955e-05	-8.908361705364703e-05	-0.000101566946273	3.758382023945375e-05	7.000538848433871e-05	1.2366475910650337e-05	8.928254015431482e-05	-3.81296790807861e-05	0.0001013738507366	0.0006658929881497	8.703570838113219e-05	0.0003056451983341	-8.425780834146586e-05	-6.474091486354211e-05	-9.33107537168186e-05
KIAA1549L	-0.0001073311647069	7.987013106636061e-05	3.219113702803677e-05	5.906967020929887e-05	-0.000402368036158	2.0804171657091705e-05	1.900505294438584e-06	-3.318354282891972e-06	-3.3309780478446035e-05	0.0001640084035106	-3.1771605222267096e-06	-5.286175222365142e-05	6.789556430335648e-05	5.274006131247031e-06	-2.764164472633521e-05	-3.959491086551884e-06	2.6981076547196754e-05	-9.12174349369236e-05	-1.3808156869093293e-05	-3.094190192643812e-05	0.0004119347760137	-7.482790905278993e-06	-3.278095883726869e-05	2.4472700322761143e-05	7.059999620412618e-05	0.0003827095456945	3.6135822276467245e-05	0.0001419278816195	5.458197963076641e-05	-9.741660782666564e-05	-0.0001423820494603	2.652985281743481e-05	1.3588741010761086e-05	-0.0002585542032482	-2.6221505708888243e-05	-4.905087283146254e-05
KIAA1551	-0.0001390914628028	0.0008283737525294	0.0008023486006466	0.00078236093027	-0.0030341617143568	0.0001712770787872	-8.886510564384115e-05	-0.0021998559874678	0.0017008358459457	-0.0015173874764528	0.0006018360427962	-2.1724414346068616e-05	0.0006621673388865	-0.0002390097427757	0.0008488727223683	-6.900808060497123e-05	-0.0007013079877068	-0.0001894848447149	0.0003057078774165	0.0010236505294264	-0.0008726705533435	0.0007206447494937	0.0009088869951914	-0.0005824454508526	-0.000144715410141	-0.000464363301845	7.128331567202932e-05	0.001467483205324	-0.0012942515038714	-0.0004496123048223	0.0003238753924001	-0.0008346005428603	2.1990142994676915e-05	-0.0006043318531799	-0.0002462915436429	8.99146192178304e-05
KIAA1586	0.0001868554543764	0.0005419575137778	-0.0001451384126319	0.0001538397632306	-0.0006462723228857	1.1465488134353968e-05	9.203187735111068e-05	1.637940680837644e-05	-0.0002143970879347	-0.0001461289568594	0.0001058816540067	8.004165218000888e-05	-0.0001132867501971	-7.64240238285617e-05	-0.0001072557186983	-0.0001234743942928	0.0002473012891032	-0.0001068151567446	-7.649690370262568e-05	-3.225921743673328e-05	-0.0002652333544992	-6.167038536143165e-05	6.113760221453454e-05	-5.205370358424147e-05	2.252688728754345e-05	0.0001509288388008	-5.9569686831340376e-05	3.5631622833761045e-05	-0.000187317739131	-0.0005600588448746	-0.0001671138439384	-0.0001965837365042	0.0002156473967916	8.876915305949741e-05	-0.0001019996196361	0.0006373590552362
KIAA1614	-7.30950287403307e-05	-2.414195171262093e-05	0.0001329827921498	7.757242754717325e-05	-0.0004502751936402	5.107959979090256e-06	4.187175016468736e-05	5.849222275218463e-05	2.9582972753008625e-05	1.3414215027648557e-05	-4.375870247967352e-05	0.0001183642996587	3.722297804475543e-05	-3.2498264098138106e-05	3.700636165296942e-05	7.38238514380044e-05	2.10834497291326e-06	-6.982627550929538e-06	8.96815653561097e-05	7.081043992250552e-06	-0.0002638660172182	6.205276544164391e-05	4.713284199769002e-05	-7.182178176275464e-05	-9.264308500007774e-05	0.0004544305763498	-1.1643694051405822e-05	0.0003918036031818	6.583636724783243e-05	-0.0002437079867026	7.216118972965877e-05	-8.376434690920029e-05	3.3477923568601416e-05	-7.022883693255891e-05	-8.634214856114737e-06	-0.000107000911476
KIAA1644	-2.106671314996046e-05	4.537035864475052e-05	1.2284451866135427e-05	2.0415081755875494e-05	-0.00010406366987	-4.904477997234673e-05	6.428976971637718e-05	1.622526103841048e-06	-0.0001140693233634	1.4024592860698724e-05	2.500896359800269e-05	-1.7208186890837606e-06	4.889929667230999e-05	7.674414327724582e-05	4.69214968087593e-05	-5.546745273943937e-05	5.25043507910964e-05	5.277624232144175e-05	-5.47368005132784e-05	9.166634509303944e-05	3.457834661123261e-06	1.9588234063238775e-05	-2.7530594065302216e-05	-2.0561367136760655e-05	-8.463658266163971e-05	-0.0004498881622372	0.0001789069978575	-1.9211327340564624e-05	-0.0001217551220346	0.000434362442564	7.685016873375746e-05	-7.465803081749668e-05	0.0004547972380042	-0.0001391791363037	-3.623713936844129e-05	-5.6080710899402976e-05
KIAA1671	-3.756194125017803e-05	-0.0003889318348412	8.933468020417982e-05	-2.744789656022092e-05	-0.0015053696144423	2.83822729097298e-05	0.0001516841506265	-0.0002495262967228	0.0002442358052611	-0.0003332895143914	0.0003542971671479	0.0007557856338577	0.0002869703980144	-0.0002500137022598	0.0009144878569314	-1.7908403975167193e-05	0.0003929673371606	-0.000163225107847	0.0001513695722214	0.0011640157513056	-0.0001101550996183	-0.0001324558196971	-0.0002493093782379	-0.0001329520820815	0.000191174693139	-0.0005135715355666	-0.0001264168759185	0.0004983502586936	0.0023059421974029	5.426158411015955e-05	-0.0004659241390249	-0.0002332414422857	8.807716050070523e-05	-0.0001427123947851	-0.000124523311459	1.1775871942309587e-05
KIAA1683	-0.0003694705578746	-0.0006321326691802	9.520786659317664e-05	0.0002400031586969	-0.0036669261825604	-9.037706669958378e-06	0.0004415716860046	0.0002139056523378	0.0005071933626619	0.0008844129847996	0.0002139394076652	0.0002163268154718	0.0004098420343359	-0.0004091060578307	-0.0005066203943356	0.0003624944971347	-0.0002575260070233	0.0001664578760759	-0.0002397218631668	-0.0005057822358223	0.0017285778647902	0.0001085841933605	0.0005247716178666	0.000175407852744	-0.0005117751190377	0.0008548458563768	0.000130375455664	0.0039510078539703	-0.0002204205010865	0.0084796192084506	-0.0006359508714401	-0.0005543549431118	0.0001393326663585	0.0007066808201402	-0.0002047327963624	-0.0002312922781946
KIAA1755	3.070741378336681e-05	-0.0001524198830124	2.5977521379662024e-05	0.0001508134072534	-9.392239419846166e-05	1.0782335968565278e-05	-3.777177938705709e-06	-1.636091367197159e-05	-1.3634657620184028e-05	8.795392826459214e-06	3.289008221420366e-05	4.780271690249963e-05	2.6447182914890177e-05	-3.088276932514217e-05	6.598114780841704e-05	-1.654094486736271e-05	2.2693686115457077e-06	-4.778943258032912e-05	6.548167829436515e-05	-5.232815581493983e-05	0.0001069744090543	1.8580693664196533e-05	0.0002068734801759	4.006543392292302e-05	0.0001580072991161	-0.0004495471322042	-2.908494051944605e-05	0.0001713890447143	-0.0001525366200351	-0.0001378158506636	-9.856912212803032e-05	-9.427629369047136e-05	-1.167287746257027e-05	-0.0001658033887339	-5.133949247937918e-05	-6.287909355105059e-05
KIAA1841	-0.0004435773931658	0.0002645009776071	0.0002556225645061	6.826747773662288e-06	-0.0014429724437581	-0.0002748802283836	-0.0001438125076538	-8.071224308529249e-05	-0.000268771691022	-0.0001497067762619	0.0005738306477895	3.4170254484886106e-06	-1.1452579153761148e-05	9.118099599742598e-05	0.0007522472196744	0.0002089614784414	-3.4845985670175616e-05	0.0005747237024447	0.0012529952829571	-0.0002026358018799	0.0010742461873802	0.0014819622714026	-0.0003008326994521	-0.0001588511893977	-0.0002836808106054	-6.028965143173656e-05	-7.990083531518827e-05	0.0001158421253881	4.388554058306856e-05	-0.0003736675728151	-0.0003738414029942	-0.0007837124018904	9.497689786725232e-05	-1.2374988573863985e-05	0.0004237276870189	-0.0003977582525918
KIAA1958	-0.0001499554830604	0.0006982089954236	-0.0001732115813066	0.0016788923774079	-0.0024572227984422	0.0005634149583486	-0.0003057660379451	-0.0002262381635062	-0.0007082131590027	0.0009456610575627	-0.0001402306232743	-0.0001023810875472	-0.0003860764568418	-0.0003153761361254	-0.0006129575619317	-0.0003295109348221	0.0018831061015453	0.0002511146548039	-0.0002708474086551	-0.0005331206856078	-0.000183498842807	-0.0002159561804842	-0.0001708141926281	0.0001051531065028	-0.0001506923284447	0.0022202091707638	-9.933840017317154e-05	-0.000237485166073	0.0002627315140136	-0.0007163481044255	-0.0008429057761664	1.7785707453179622e-05	3.4803456805632084e-05	0.0002611030897944	3.080140572381024e-05	-0.0004154411694956
KIAA2012	-0.0001200446600926	-2.1221030201392472e-05	7.433372227229286e-05	0.0001648759609314	-0.0006585557643408	7.856247266692148e-06	8.880060021010506e-05	-0.0001221781306825	3.239292089804468e-05	0.0001642770936878	-2.3846594378756312e-05	5.631904613929051e-05	0.0001574810684582	-0.0001020250635786	7.005382950817205e-05	2.741541984661465e-05	-4.989667337875996e-05	3.7892730210885663e-05	3.940946332638807e-05	1.3578841480253856e-05	1.6115113402466637e-05	0.0001452072620475	5.332528299748426e-05	-4.604181147695256e-05	-0.0001097587718915	0.0004869956528128	0.0001423733030291	0.0006162292207196	-6.227828040486526e-05	4.798856011769815e-05	5.3697711481049136e-05	9.18350528229944e-05	1.904246056896049e-05	-2.8655059836814136e-05	0.0006140909407966	-0.0003017441654829
KIAA2013	-0.0002637938875955	-0.0001823900248231	-6.191082716686179e-05	-3.657695969907354e-05	-0.0002015658983953	-8.855200419389365e-05	-4.348327737445637e-05	-3.731972980962521e-05	-0.0001052487868922	-0.0001936398311759	0.0001901202439786	-0.000267666292636	6.54704666484821e-05	0.0001364454111831	0.0014062195501504	5.1617028419650616e-05	-3.5565826431032e-05	2.596273234328053e-05	0.0003710047254802	0.0005923462717294	-0.0001186271569616	0.0002702284270694	-5.555696075590373e-05	9.831314769234066e-05	0.0002205879644734	-0.0002396198618504	0.0001619008827973	0.0001366134080096	0.0003182993624315	-0.0003838168481591	0.0004754622353329	0.000173113141108	0.0002595005750187	0.0001695833218373	-2.484058273794713e-05	-0.0002353233791942
KIAA2022	-0.0004192837485219	-0.0007457355892178	-0.0004423634035278	0.0036600937747108	-0.0018169288898524	-0.0001253091502596	6.367963413289758e-05	0.002524459278043	0.0007089599391822	-3.252167407786013e-05	1.6416055467828898e-05	-7.927113841085234e-06	-0.0005127994119224	-0.0002520720107076	-0.0003396369338329	-0.0003238519778392	-0.0009284952898795	-0.0005971966340152	-0.0003777553715987	-0.0005248181702617	-0.0004834190950125	-0.0001321150229407	-0.0008249891470684	0.0004110400160286	-7.07943172750798e-05	-0.0013326036927577	-4.923407769995714e-05	-0.0004664280417123	-0.0001586954826438	0.0002226673801344	-0.0006357062814307	0.0004644787533273	-5.254933701134129e-05	-0.0002780325121704	9.083459062859664e-05	-0.0002510579863449
KIAA2026	-0.0003197637352757	0.0010244409625966	0.0008516937247826	0.0007623628426005	-0.0050788604965618	-0.0002840679627886	0.0002043370093137	0.0002555737992655	0.0003528672952254	-0.0001298913753851	0.00023724177483	0.0007154538992243	0.000449797431264	1.104513343770739e-06	-0.0002201251460745	-8.266766163024389e-05	0.0002665413141669	0.0001213277670314	0.0004898980622648	-0.0004396438127306	-6.949801756067674e-05	6.1919284004247e-05	5.967823248991628e-05	0.0002697969369786	-3.1875013159692414e-05	0.0009557391233845	0.0001830163028765	0.0012266264751749	0.0004365354458291	-0.0003973536788798	-0.0001655173024388	-0.0005849193967631	9.753124503722112e-05	-0.0004383209581341	-0.0002071451311363	-0.0003516721499231
KIDINS220	4.8154624845742544e-05	0.0006436311717248	0.0001582774880175	0.0003789779192651	-0.0041228495992058	-0.0001234510125658	-0.0001773062466928	1.0603501786045962e-05	0.0003720234011371	0.0006361159677755	0.0005352177857067	0.0008030079111721	0.0001635992570362	0.000128294656968	0.0003749119924337	-0.0001003452448539	0.0001347066703931	4.509249894842711e-05	0.0002417714845249	4.167840402136965e-05	3.724904018770035e-05	0.0003695463238096	1.5935211107589975e-05	-0.0001676930838063	-6.629540036217005e-05	6.735125193280372e-05	0.0002612233159772	0.0006659020983882	0.0001623189033281	-0.0005974197406563	-4.628264551393755e-05	-6.071825998639117e-05	-0.0002273443062409	-8.18701486362082e-06	-0.0001958005752184	0.0003905972770584
KIF11	-0.0001390260506814	4.7468455599804086e-05	-3.264656743225911e-05	-6.748216368369757e-05	-0.0005657447633372	-0.0001123232832182	-4.34261644783082e-05	-1.6844731593872766e-05	-0.0001408495519319	-0.0001362699391117	0.0006986178872512	-4.444341100526327e-05	-0.000116710652279	-5.323392417622307e-05	0.0002740080384599	5.326661129226401e-06	-7.589106766249187e-05	9.045168579176312e-05	0.0005951751281015	0.0003546146723404	0.0001934815180228	0.0004253036120279	-0.0001774801136641	1.373687587218975e-06	-0.0001512889373638	2.4074697021884502e-05	5.88654282965766e-05	0.0001759900309002	-0.0001577840584212	-5.040911387458843e-05	-0.0001098329041853	0.0010607781691688	-4.4972331741331565e-05	6.289729378199228e-05	-8.721717048990431e-05	-0.0001387427265601
KIF12	5.702052154418117e-05	6.08033746072802e-06	9.502307902251122e-05	-5.885186669682217e-05	-0.0001590041566611	3.53233901130036e-05	-6.251530391688578e-05	8.641394087692891e-05	7.339728913626268e-07	0.0001832019961408	-1.587801614917332e-05	-1.0098247326135833e-05	-6.83114140553194e-05	-6.093247414570477e-06	-4.746938999354019e-06	-8.090286642994749e-05	-9.168900174645942e-06	1.152655711846414e-05	-4.654239014061186e-05	-3.161386078145135e-05	-4.356266220259573e-05	-3.035982519552202e-06	-2.8036618002963637e-05	0.0002574632974882	-1.7849723775930944e-05	-0.0005287325183929	-9.222925158201324e-06	-0.000122918023568	5.442654398271343e-06	-5.188144153505248e-05	-1.6885715837378887e-05	0.0001235248494501	5.209015643110592e-05	-7.519569578507857e-05	-2.1392487230580105e-05	-2.7124322792974668e-05
KIF13A	-0.0004301091605217	-0.0001943592407732	-0.0002301195730124	0.0010520741450911	-0.0012716713419264	-3.487341950704048e-05	-5.103931125621294e-05	-0.0002615877083729	0.0007594823422457	-1.0064448024678938e-05	-2.5233869660642745e-05	0.0002726579979163	-9.844306351712825e-06	4.995035241721593e-05	0.0003270124869141	-0.0002932101455387	-2.4822971996397948e-05	-0.0003275858912727	-5.488721241538368e-05	-0.000389879808738	-0.0002513945987746	-8.221907244054891e-05	3.059969650607609e-05	0.0019806318979966	0.0014868177833566	-0.0001030464083122	-2.542489042100019e-06	-0.0003833819787047	-0.0002300974888773	0.0005381966527222	-0.000198443056559	-0.0001660732554017	5.222513048712803e-05	0.0083529900559396	-0.0002665196249719	4.5257160860119e-06
KIF13B	-0.0005557043561039	0.0001166671660633	0.000367368749005	2.235371499392184e-05	-0.0037961323507674	-0.000230048570665	-0.0001876088736509	6.735504001887174e-05	-6.827285289411186e-05	0.0010174181574994	4.4557872526789454e-05	0.001550240245407	0.0010285352604223	0.0002950304489578	0.00086894417936	-5.422627504652689e-05	-4.851565972001631e-05	0.0002737887569023	0.000324996283179	0.0007810283103556	7.62804427844495e-05	0.0001752819494643	1.7926558836890714e-05	-0.0001031387397834	-2.40116483814496e-05	0.0001952115652225	0.0002976001983747	0.0007648722793916	0.001493737555591	0.0002375575394607	-0.0002736214654527	-0.0003128215660916	-0.0003259400857572	0.0002681275866786	-0.0001217561128018	7.198988158212209e-05
KIF14	-4.4557276377478256e-05	-0.0001163980608923	1.3826754182282177e-05	5.646719193677978e-05	-0.0005275304711666	-2.135967754556727e-06	0.0001040935118314	-5.1804308057394746e-05	-0.0002444214359815	0.0002157294969921	0.000228550769805	-5.342308682257531e-05	5.612574663951624e-05	-4.027201570364926e-05	7.388254727686548e-05	-5.648172032208503e-05	-6.401979764356948e-05	0.0001572944110443	0.0001666242924073	-4.46368614531254e-05	7.577490969973222e-05	-5.252196287273811e-05	0.0001136550937546	-7.592143099036076e-05	-0.0001472109048198	0.0004576755954216	0.0001004081963126	0.0001688525097198	1.0828660280917153e-06	1.5954413782467264e-05	0.0007755985151892	0.0009179454151725	-0.0001977125102337	0.0009218025087106	-0.0001078134325119	-8.201902684154143e-05
KIF15	-4.702905513316416e-05	-9.985817803203785e-06	-8.921637371798808e-07	7.354201879076618e-05	-0.000277147097188	1.726790388272497e-05	2.1429785385159835e-05	8.121116011704113e-05	-4.951393675830324e-05	-8.147058264762836e-05	8.26616995455307e-05	2.094214070789624e-05	7.253786935730645e-05	-3.2922095672567776e-05	0.0001354400776125	-7.560832426862092e-05	9.311671832111248e-05	-2.08201397607065e-05	0.0001560208340204	6.887994073057307e-05	-0.0001535092790388	-4.247673058174311e-05	0.0001622141340856	0.0001024164681751	-0.0001429785275039	0.0002257448428311	8.510560511071379e-07	0.0001547864577469	2.5595083383680465e-05	-0.0001898524074382	4.408842715772373e-05	9.843399897478668e-05	-6.048768237226638e-05	-0.000147574504775	0.0001459905114027	-0.0001986839560579
KIF16B	-8.108550537575188e-05	0.0003215237083609	0.0006073622541683	0.0008692551560272	-0.0031379798951159	-4.969050973361775e-06	0.0001976058732712	0.0001618417451615	0.0005955062181355	3.5490935689477723e-06	8.520226115371103e-06	0.0001951725391974	0.0002450704946395	-3.9966845873206334e-05	-0.0006308656383989	0.0001728897840169	-1.5333773754788184e-05	0.0001413437321358	0.0002903128740233	-0.0006755656257986	0.0001820539268077	-6.498489089579977e-06	-1.4142198299558388e-05	0.0005167410224844	-0.0002380877675129	0.0003760557049311	-0.0001172860629489	-5.190495464858953e-05	4.13588992488585e-05	5.184300321888326e-06	-0.0005943652531637	-0.0002552795400179	-0.0002359121919038	-0.0003736939497501	-0.0001096798177019	-0.0005047642107853
KIF17	5.373856056090238e-05	2.152539221573733e-05	6.871374580659194e-05	3.506660313817018e-05	-0.0003378588697601	1.0371277361103438e-05	-0.0001538489936542	5.0489729259457154e-05	2.544043805058211e-05	-2.269634329793003e-05	9.978097791677018e-05	3.280955884542697e-05	1.8191310875823997e-05	-1.878867622279933e-05	1.5871523220475366e-06	-9.4940921878104e-05	-2.0310310465348783e-05	3.713670493165334e-05	1.982726280105163e-05	-4.569645189587961e-05	0.0002106066511876	-1.4632112077462211e-06	-7.082148121011629e-05	-1.564790713155829e-05	-0.0001329193858583	-3.764505069482019e-05	-4.184773662616723e-05	0.0001002372384314	0.0001637210534426	0.0003204138708434	-0.0001405447698699	-8.842732503448002e-05	1.6196450109644942e-05	0.0003286044784936	-7.115119710034968e-05	-9.892939673750438e-06
KIF18A	-0.0001064729768312	6.696142135701616e-05	-7.439220512042607e-05	-0.0002627564792194	-0.0003771934085324	-0.0001193077221502	3.256755450100745e-05	2.0847838713626804e-05	-0.0002222408160149	0.0001044739952843	0.0003917311306245	-1.141314329328874e-05	-1.3797696294218996e-05	-3.1023935347184685e-05	0.0004197896009282	-1.2861690167282168e-05	-0.0001059911225621	1.6031421932349477e-06	0.0004017748418019	0.0003747403032812	0.00056781691142	0.0004875799865901	0.0001135953210621	-0.0002159948296479	0.0001253116917396	-0.0003562471820862	0.0002486529212973	-0.0005320867242304	-0.0002507188061555	0.0004650365084725	0.0001683817129661	-8.228200903500711e-05	0.0001283372912081	-0.0005140038050403	-0.0002023048549193	-4.483848195896775e-05
KIF18B	6.132070210020677e-05	-0.0002683846293068	7.425928529786507e-05	0.0001521644473669	-0.000270238466159	1.9637001816069188e-05	6.24482371900203e-05	5.107874679019137e-05	-3.912219848039615e-05	-8.234588384333126e-05	2.639224865971216e-05	-6.922196331670213e-05	0.0001377315462636	6.130625591927779e-05	3.388381945195398e-05	-4.900705932662209e-05	-1.0488687091971818e-05	5.8624626777333146e-05	-1.666740044041754e-05	4.473424948876874e-05	-5.365110906295168e-05	0.000107079297579	-4.85633652829879e-05	-2.1336727462710744e-05	-4.099177001143779e-05	0.0001441926577256	2.9090514845683048e-05	6.455208613853122e-05	0.0003413803667267	8.050812019596415e-05	-0.0001523594214508	0.0001157233555537	0.0003886500246264	-0.0002117111573073	-0.0001211104926578	0.0003876918971972
KIF19	-0.0001910111124047	-6.918114667804368e-05	-0.0001716692274789	-6.713477090200884e-05	-0.0007699759446648	-8.627162482114888e-05	-0.000153526196701	-8.368848480752784e-05	-8.207590400098545e-05	0.0001112523680356	3.943468186003834e-05	0.0009599418460998	-2.2186190455518104e-06	-0.0002320286928494	0.0023829009963443	0.0002189365358119	-3.4417292116789e-05	-0.0001824725737263	0.0003342234198327	4.402132093637416e-05	-9.669651469991714e-06	-8.1187017937023e-05	-0.0001949820593156	-4.5487498492184576e-05	0.0008653952160323	0.0002826780124484	-0.0001201239848162	-4.586798494743828e-05	-0.0019040413170769	-0.0001407657292147	0.0003278023968806	0.0001691504368339	1.7854197622128713e-05	-0.0001508283926583	-0.0001914883533607	-5.543000511586633e-05
KIF1A	-7.407774065749832e-05	-3.735201540197752e-05	-9.151183742069984e-05	0.0001202016879582	2.719022388824256e-05	0.0001165062811087	3.278451881544036e-05	4.410265184037117e-05	2.4519749504926683e-05	-5.497221071616809e-05	1.1798051617819392e-05	2.649123426016935e-05	9.606044759651862e-05	1.0625572366888098e-05	-6.59873311845581e-05	-2.5209031887429704e-05	9.324394463671262e-06	-6.370350421967638e-05	-3.66346400291348e-05	-5.587469719552724e-05	-0.0002240687703725	-2.2210135544791092e-05	3.359401649305462e-05	1.713148961949025e-05	-5.435314007848699e-06	0.0001063807036384	-5.29088254102954e-06	-0.0003013376056134	-5.0752844313031935e-05	0.0004414218144043	-7.203983277475435e-05	1.330761573102785e-05	-8.056230254656925e-05	0.0003031324443173	-5.188480409607416e-05	1.4722459351005637e-05
KIF1B	-0.0007576475698136	-0.0003779367540354	0.000596222961331	0.0004600686953742	-0.0032847358277103	-0.0005653467494367	-0.0003406273742372	1.517113790159621e-05	0.0002734959192644	0.0010202625103291	0.0005759441755659	0.0013824208483673	0.0004782712235746	-0.0001279845977966	-0.0001159380936376	-0.0003737848993467	-0.0001438906768025	0.0015038432720034	0.0009568601216942	0.0008199346292401	0.0007197219277101	0.0005286527055049	-0.0002494356967867	-9.386487207332009e-05	0.0007089427910311	0.0005653387829601	-4.564072661046212e-05	0.0009657567512996	-0.0001129944219494	-4.599228904355777e-05	-0.0007208188434718	-0.0003779058052281	-0.0002741945694699	0.0013129534084559	-3.248476285239448e-05	-0.000357082785888
KIF1BP	-0.0001022706093742	5.295237620403761e-05	3.7845483788763066e-05	0.0003312651179868	-0.0008977246274039	-3.954590231548252e-05	0.0001725703614242	3.754183882389559e-05	0.000272001740966	0.0006129251162672	-6.546122550080083e-05	-3.467496915227421e-05	0.0001244410899858	-0.0001675283223502	-0.0003089823889205	6.096523464779014e-05	-0.0002429249177414	-0.0001415718950438	-7.001837129712975e-05	-0.0001868939996888	0.0002953560977034	-3.88218223608388e-05	0.0001289818730718	0.0001986728426408	-0.0002634876976372	0.0001687434599144	-1.1910681883000706e-05	0.0006843602731991	-4.43708206476409e-05	-0.0001291700244786	-0.0002915749704276	-0.0002382887091295	-2.7962060442177333e-05	-0.0002457402422329	0.00018826407323	-0.0002237140085512
KIF1C	-0.000166652611951	-8.60478359578868e-05	0.000347935831525	8.270608097439801e-05	-0.0006443835475536	-0.0002444622187708	2.2866893419001616e-05	3.223433233259169e-05	0.0001071516276773	7.160910876047999e-05	7.930175692636728e-05	-7.511136204656582e-07	0.0002827464517811	-3.061504047502012e-05	6.662564902820407e-05	0.0001337007215801	-6.146610361973756e-05	-6.036049936565064e-06	0.0001849239125542	-8.13252905535335e-05	-5.096112577322967e-05	0.0001597860853919	0.0001926587644412	-2.589127871174845e-05	-0.000124100744082	5.35154550323773e-06	-1.8672300757341165e-05	-3.259989797918734e-05	4.6655484606215006e-05	0.0003978523626345	0.0005332208073123	-9.002663083732001e-05	8.146383752380133e-06	-0.0002222197916191	-8.936218246881488e-05	-0.0001822757457625
KIF20A	1.507468586737792e-05	-8.364383924062545e-07	2.981438767668476e-05	4.113286256007506e-05	-0.0002048426128819	-2.101597964072782e-05	4.748916414589797e-05	-6.91514435279741e-05	1.163543833026722e-05	-0.0001019338964265	2.9068563984388247e-05	4.109470441324245e-05	9.768776575575443e-06	4.020079974389665e-06	-5.548765437710462e-05	-1.6969858091907818e-05	-5.312060824976646e-05	-3.196466756556795e-05	-2.988300205937271e-05	0.0001315102645161	-5.341199954767997e-05	1.1579428966471995e-05	7.992464909854327e-05	6.22624148849594e-05	-5.708560020699509e-05	0.000216282919602	1.6779651534537443e-06	0.0001088541292793	3.465997547725211e-05	0.0002984427811788	-0.0001164089640498	-1.7039844162333728e-05	-7.217871588768186e-05	-3.4383867710432985e-05	-3.1189634232775364e-05	2.8277819842288357e-05
KIF20B	-0.0003441863871301	0.0004079999362283	-0.0001808086144989	-0.0001238401801827	-0.0013179553800038	-0.0002441779432459	-0.0002590404127895	-0.0005891674858426	-3.974273075837387e-06	0.0016872260345481	0.0008383252217738	0.0001697371407121	-0.0003253889472408	-0.0002825598136339	0.0004907714691119	-0.0002449318116834	-5.332861972942604e-06	8.72657656498957e-06	0.0010210025667472	0.0007057130284235	0.0003519054494631	0.0007301962246372	4.553695106034007e-06	-0.0006461257427076	-0.0002850989789305	0.000271758066842	0.0003714195405244	-1.6727418566697162e-05	-0.0003002422569615	0.0001935856730179	-0.0004263388876274	-0.0011427905995996	-0.0001922044286794	-3.825613675701595e-05	-0.0003249823536155	-0.0001406578870615
KIF21A	-0.00067214170418	0.0009497693022968	-0.0005284438983357	0.0001340062900151	-0.002816639104412	-0.0002021502439126	-0.0003273435204565	4.995619685586633e-05	0.0003764085949936	-0.0001269116073627	-0.0003182388499008	0.0014410049111633	0.0007477813246874	0.0001375017731262	0.0006392769186311	0.000392502830543	-0.0007429215925427	0.0001887253783477	0.0009653201084304	0.002781390123449	-0.0003412333141207	-0.0002084751085318	-0.0003397236773192	4.7439255319669e-05	0.0004206194204912	0.0003155129824902	-0.0002990939328221	0.0012511222494692	0.0005348714695906	0.0001373998111051	-0.0001895522881322	-0.0005597732904916	-0.0001792187082752	0.0007200995729952	-3.878482955580907e-05	-0.0006360355692581
KIF21B	-0.000228676423414	0.0002938100438455	0.0003806739609966	7.226465624645198e-05	-0.0021685600647002	-0.0001735757409503	-0.0001104016425935	1.5378448429077373e-05	0.0002418055085611	-2.2911835999703625e-05	0.0002976460088945	0.0004499623475991	0.000225580431888	6.574432385531253e-05	0.0003126367479732	0.0001341544980782	-2.2490641164977647e-05	0.0001075854158882	6.546976281763769e-05	0.0004548862732579	-0.0003160180818924	0.0001919012203998	0.0002191491086042	-2.514611900903232e-05	0.0001423756222039	0.0004036604186633	6.598325049555223e-05	0.000385905037933	0.0003322766137742	0.0002566398117728	-0.0002280283914357	-8.013252317297349e-05	-2.463777290794732e-05	-0.0005410665443033	-5.283345605991613e-05	-0.0001772432197909
