	1	2	3	4	5	6	7	8	9	10	11	12
NUTF2	-0.0005754123149159	-1.2849434334890968e-05	0.0011030359637231	0.000798861473075	-0.0003404292069364	-0.0007567162183729	-0.0001624406785771	-7.344185590635765e-06	0.0001732889364473	0.0001498805167886	0.0001345279468042	0.0003831058905853
NUTM1	9.722611550191927e-05	2.440720884689301e-06	2.8308636916976192e-05	-0.0001212395504718	7.203956619856267e-06	-6.518136507318553e-05	-9.00334921497485e-05	-0.0001071373753796	0.0002717003719717	-4.046226463428263e-05	9.094322934072818e-05	-2.956771273092996e-05
NUTM2A	-6.212007697625333e-05	-3.43540178815256e-05	-0.0002719177882008	-0.0001023202717663	0.0002849557253399	5.943061228825573e-05	-6.828701259365757e-06	-0.0001803327513649	-0.0001110597481373	9.170559990604168e-05	-0.0001791088188257	0.0030440752673005
NUTM2B	4.889123992280051e-05	-0.0001006885978845	-0.000165306533062	1.000757103905998e-05	0.0002865801652238	-3.358099627787434e-05	-5.459085665902059e-05	-0.0001011095006604	0.0001039369104641	-5.0360590777645214e-05	3.015090309266297e-06	-6.188465862665936e-05
NUTM2D	0.0001260724612259	4.1523381462588366e-05	8.911329394046798e-05	-0.0002217672142012	-0.0001014380704165	8.956865121890064e-05	-5.900978288853392e-05	4.5337584895794656e-05	-0.0001241103540927	-4.952764560490625e-05	-7.62122808949906e-05	7.811876538934118e-05
NUTM2E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NUTM2F	-9.156675172323985e-05	-3.737866828225811e-06	5.9442783440465e-05	0.0002544097755551	-2.507712500334248e-05	-4.983348663072883e-05	-5.2594038659733785e-05	3.16332046287848e-06	-8.456058949160636e-05	4.49692063931971e-05	-0.0001654738783109	1.016302656754215e-05
NUTM2G	5.345106944382497e-06	-7.772197850717795e-05	-0.0002156626147213	-3.214195459456759e-05	0.0001364739156888	0.0001506671239295	-3.702845844166576e-05	2.59969856187161e-06	0.0002797088207701	-1.8098757979408025e-06	0.0002239644220292	4.674048554731861e-05
NVL	0.0005884892013838	-0.0001585437264502	-0.0007382264686034	-0.0003116157413241	0.0006917511337706	4.835440925823614e-06	-6.554395083658792e-05	-0.0003417493472692	2.4793880606289065e-06	-0.0002225219942922	-0.0003733630609409	-0.000137833942436
NWD1	0.0001507594012058	-0.0001639856013394	-0.0001590269237865	-0.0002615638239138	0.0003214981587513	0.0002316299111249	-6.279995049036489e-05	-5.83207484130199e-06	-0.000183421121789	-9.447186470005796e-05	-0.0002787667631496	-5.241877655542087e-05
NWD2	0.0003111950488115	-5.598016038023846e-05	-0.0002112590124851	-0.0003323265141319	-3.0568785844207445e-05	5.579153455271073e-05	7.614281647668606e-05	4.617532577417066e-05	-0.0001271834506406	8.440180676367932e-05	0.000246764782915	0.0002877109335005
NXF1	-0.0002320124866822	0.0001670357187287	-0.000486189746002	-0.0003665481183538	-9.750331622563736e-05	0.0010910235934888	0.000137157958178	0.0002062274102785	-4.372614264644496e-05	2.6869759460847356e-05	-8.990935811098264e-05	-0.0003160850847561
NXF2	-6.705073730806e-05	-3.231168330811697e-05	-2.34137666415075e-05	0.0001165717169813	-0.0001021066739521	8.607378528150244e-05	-8.212284540759064e-05	1.0265811111543047e-05	-4.16760412334735e-05	-1.9186885242863665e-05	0.0010369531985918	-3.299427726713716e-05
NXF2B	1.4419969003031752e-05	-3.5032611075119656e-05	-0.000145674124282	-0.0001022398962428	-3.212456343011486e-05	-5.141739614395361e-05	-6.5651218454904e-06	4.102392421506652e-05	0.0005633667602566	0.0003426403652111	5.251913111509834e-05	2.868881826868633e-05
NXF3	7.536739398216678e-05	-5.4028497166010216e-05	-4.2104028096567786e-05	-7.823169400107519e-05	-3.0281696803158583e-05	0.0002083280524653	-8.077772505336482e-05	-2.3447510120978585e-05	-5.21079139662869e-05	0.0001748518716325	-4.252211910558279e-05	-0.0001300955695437
NXF5	-4.284724251177864e-05	-6.826033639183407e-05	0.0001450157734084	-4.56146810265057e-05	-7.52436402206438e-05	-1.9768071243644266e-05	-0.0001038322518732	-3.5339466735045893e-06	0.0005345861033969	-4.573856900093104e-05	0.0006313570774268	-4.478117188581154e-06
NXN	2.7491292900217063e-06	-1.869639507629965e-05	-9.01820722706892e-05	-4.6806460943419005e-05	-0.0001842540887366	0.0004172104104656	-2.032638370703632e-05	0.0002095870916683	-0.0001317814349237	-8.287601940836757e-05	8.88385236390197e-05	-0.0001940090298074
NXNL1	0.0002189269168122	-0.0001191496583707	-0.0002012563262604	-0.0002304634851607	0.0001142652894916	0.0003044003440373	3.186092653670377e-06	-0.0001249473701453	-7.777118873708282e-05	-3.794784726819654e-05	1.5966649476402783e-05	2.5172906211187283e-05
NXNL2	-9.653957260641476e-05	2.50896463415307e-06	-8.41889646493952e-05	0.0001434374780482	9.691784599789655e-05	-3.039668810726472e-06	6.985176597252914e-05	-4.035871100011246e-05	0.000101172528849	-1.214080853595791e-06	-0.0002372841921036	-3.7744649254611685e-05
NXPE1	-6.488970797064532e-05	-4.0008766440756985e-05	-5.335736928061425e-05	0.000108658003943	9.3767792356393e-05	-4.792438978178702e-05	4.0170908077885486e-05	-9.067544125877508e-05	-5.965337589235894e-06	0.0001427362812862	-4.89567003564762e-05	-4.829801339392497e-05
NXPE2	-3.64866724289547e-05	1.0931719771406194e-05	3.909452043160928e-05	-3.065808191146606e-05	0.0001178563657127	-7.878079848740989e-05	5.412878997076021e-05	-3.687410696269279e-05	-6.386399089914103e-05	-1.8646242316916865e-05	-5.684711542265579e-05	-0.0001193920205924
NXPE3	9.295356083746816e-05	0.0002283954079432	-0.0004434852643698	0.0003946549659319	9.565088936158766e-05	-0.0002190117620312	-0.0001696662743626	7.27310652327442e-05	-0.0003054796835287	-0.0001768215146165	-3.566428252303955e-05	-3.81048903601313e-05
NXPE4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NXPH1	0.0001467992410015	8.503910937191334e-05	-0.0001102403918461	-0.0001572584990351	-1.4475969207007836e-05	8.771892140008872e-05	9.88162345102816e-06	-0.0001812420759534	7.889088564829294e-05	7.767248986009576e-05	-0.0002311202723807	-6.547721168539503e-05
NXPH2	0.0001456729973118	3.065073435522608e-05	-0.000148327083557	-0.0002853252651442	2.773217361148593e-05	-7.658060994548717e-05	4.817234689163476e-05	-1.968326570585802e-05	0.0003777862843643	0.000122519521923	-2.4512117651409623e-05	7.926913755535575e-05
NXPH3	-3.902342610342831e-05	-3.0139421972738863e-05	3.4312166257744087e-06	-8.768807002867881e-05	-3.470320017377692e-05	-2.5319959503346743e-05	-0.000176616606943	-5.864465342659136e-05	-0.0001043664646685	-0.0001013225160089	0.0004316880746032	0.0037713272795867
NXPH4	-5.468212125447485e-05	0.000237209622207	-0.0002481415678782	-0.0001459671378331	-9.810921588932152e-05	0.0001569047265222	0.000207344898612	0.0001619249946935	-0.0001111269889372	-7.127902063724866e-05	-0.0004677877608969	0.0005738320216344
NXT1	-0.0005247485069208	-9.333034428638594e-05	0.0006730684284296	0.0007288613241737	-0.0006433185315983	0.0001567008514842	0.0003047858646232	-0.0004293499523575	0.0003810952552361	-0.0001694606823785	0.0005607524073144	0.0002385982942432
NXT2	-4.414775885140294e-05	-2.279665255951126e-05	-4.1467866772289246e-05	0.0004593471463931	-0.0001811120091224	6.265766311802659e-05	-0.0001657226218991	-9.711515359958036e-06	-0.0001055114094152	-1.646252389225253e-05	0.0004005493931406	-0.0001756213020209
NYAP1	-8.825778064338971e-05	0.0001234633714523	-0.0001294837477149	0.0001512864530144	-5.044054031562245e-05	0.0001933379806907	-2.540720485551636e-05	-0.0001184665901345	-7.867804747949249e-05	-1.728921583273573e-05	-7.746102599430366e-05	-8.148524243026053e-05
NYAP2	0.0001293167392438	-7.043910483773731e-05	-0.0001481301905675	-2.612788441653327e-05	4.7010716017797406e-05	4.770923121342751e-05	-1.586076892581427e-05	-3.267194874661074e-05	9.369111311959465e-05	-1.8304489623614594e-05	-0.0001508339729899	-9.810445048707364e-05
NYNRIN	-1.4570712735854271e-06	5.734753806881192e-05	-0.0001396579605803	6.119567592955709e-05	1.1886246065873638e-05	4.610473012523162e-05	-9.841618479268208e-05	-6.438762847493344e-05	8.636427276227208e-05	1.7926455000505728e-05	0.0001665847836527	9.115882904054688e-05
NYX	2.841648695483728e-05	1.2964122546781276e-05	5.094192076239379e-05	5.105289732499083e-05	-4.205143729854963e-05	-0.0001381468094792	-2.2231032679428057e-06	0.0001527082540076	-1.453076558821508e-06	-1.965080962284377e-05	-0.000241205750765	-6.073219716986098e-05
OAF	-0.0002789553303628	0.000644234255633	-3.206348866564802e-05	-0.0008643490087683	-3.0217317014000817e-05	-0.0005091489827421	4.336069273932402e-05	0.001678328233969	-0.0002904952129883	-0.0001998637334943	-0.0005569377537657	0.0001387865782787
OARD1	8.257179478989211e-05	-0.0001261584331829	7.944204807732642e-05	0.0005829381304174	0.0001715161285013	-0.000128394852068	-0.0003144262299297	-0.0004305180815904	-0.0002349582148682	-0.0001521952521607	-3.719717291356751e-05	-0.0002788813399995
OAS1	-0.0003783313310388	-0.0001636758450237	-0.0003617461752876	0.0014753381927951	-0.0002119124633246	-0.0005187777576389	-0.0001722131005201	-0.0004719221930932	-9.129124746603852e-05	-0.0003451353165978	0.0061731580759745	-0.0004408630399407
OAS2	-0.0004352533069031	-0.0002992898972146	-0.0002708263546428	0.0003440520131251	-0.0002730094871808	-7.560038785391199e-05	-0.0002638344815788	9.375706389570766e-05	-0.0003306317079157	-0.0002401415505564	0.0096583468266343	-0.0001534627997742
OAS3	-0.0001917849692014	-0.0004398258810808	8.870249972693207e-05	-0.0008467266475571	-0.0001454399352528	-4.187415817118611e-05	6.0084600116884615e-05	6.888198762072733e-05	-0.0004525474684351	-9.692065301143993e-05	0.0107142149470174	-0.0002737713419914
OASL	-0.0001688037081389	-0.0001430511362537	-0.0004705173285074	-0.000692022572694	-0.0003155507726108	0.000610806717637	2.755320726932887e-05	4.275284975064521e-05	-0.0001220543111476	-0.0001458010973212	0.0085287912360859	-5.030040166654218e-05
OAT	-0.0001023343656703	0.0003641290417729	0.0001753727229533	-0.0008200790052347	-0.0002132934270938	0.0011918650725415	-0.000367698590506	-0.0005803471993059	0.0001094592502469	0.0002468306346477	-9.08758672098424e-05	0.0004019233861136
OAZ1	-0.0016563564458183	0.0012523514878197	0.0033676623835914	0.0014069988259639	-0.0018369331038286	-0.0016264987434469	-0.0005953467749357	0.0002120247997532	0.0003039657241363	-0.0006066287335072	1.873340560670809e-05	-0.0010457032361313
OAZ2	-5.139532306768192e-05	-2.705307392359877e-05	8.1422332451409e-05	-0.0004278670583235	-4.000983628997397e-05	-0.0004177612568327	0.0008848365652757	0.0001338983606258	-2.655634803561609e-05	0.0001949634832893	0.0003225460457336	-4.514939541802128e-05
OAZ3	-2.1121699809015515e-05	5.0130774576983496e-05	0.0002569889663549	-0.0001143107710617	4.408972014932816e-05	-0.0001584580538001	-8.662656215467933e-05	-0.0001451151666156	-0.0001147663637777	7.133995506440743e-06	0.0004688199356529	-0.0001644763199688
OBFC1	4.2563188615607215e-05	-0.0001710238765547	-0.0001793428594443	0.0008220110853714	0.0001361655054018	-0.0002674160224956	-0.0004298470119574	0.0001230437231538	-0.0003411732006879	-7.38726346810502e-05	0.0002044003540179	-0.000165601722317
OBP2A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OBP2B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OBSCN	0.0006780157079086	-0.0001372243062751	-0.0004609645072522	2.8508402509160665e-05	1.424491718940098e-05	-2.2519298571919578e-05	-0.0001152326029942	-0.0001638400767306	-0.0002567265786929	-0.0001707548217893	-0.0003324214360081	-2.365066312195497e-05
OBSL1	0.0001242991623219	-0.0001783233295385	-0.0003034953405543	0.0004141571469146	-3.22633645829307e-05	6.128145029531307e-05	-3.0265085980649903e-05	-6.864965534858825e-05	7.182082229117986e-05	1.4587541984918496e-05	-0.0001420994538503	-0.000157063593426
OC90	8.7289336736144e-05	3.1823885042487834e-05	-5.509552983392997e-05	-0.0001656060565817	0.0001472953834691	-6.11905910694506e-05	-5.542444164587413e-05	-0.0001164544259766	-2.207539007726972e-05	-1.806400453280156e-05	3.9829419235591325e-06	0.0001125822802559
OCA2	0.0001152921144396	-0.0001152419620297	-7.082522233238712e-05	-6.799990235072304e-05	0.0001241265184028	-4.062514853823392e-05	-2.40888105069454e-05	0.0001353008033008	-0.000137508028858	-5.480612765837951e-05	8.222165015358712e-05	7.570256685156429e-05
OCEL1	-0.0001957952641594	0.0003102687922139	0.0004404815701304	-0.0001530982850602	-0.0002262246595608	-0.0002124381003562	2.5339972213157323e-05	-0.0001106144470554	-7.921874781272465e-05	-0.000132483773176	3.481428883193875e-05	0.0009698984527064
OCIAD1	-0.0002596424505483	-0.0001663764100714	0.0004975754006802	0.0011227040145125	-0.0001549418898699	-0.0002142401187296	-0.0001055710667067	-0.000407879361943	-0.0003059666180651	-0.0004108097348999	0.0002369271036263	-0.0005591800625816
OCIAD2	6.4595889378913175e-06	-0.0006197770403207	-0.0005959831752661	0.0024114897041684	-0.0001383083781998	3.6662539615088936e-05	-0.0004722282511518	-0.000280809266549	-0.0005852068930095	-3.7642023938357945e-06	-0.0001027943451582	-0.0001231653518984
OCLM	-7.80947549838554e-05	-2.514750689177296e-05	-0.0002786846266723	0.000131962148333	-2.5109248748225217e-05	0.0002696848480646	0.0001216002794516	0.000126316725574	1.88727491761575e-05	-3.529861424489988e-05	8.430894220720036e-06	-2.5616969011585907e-05
OCLN	0.0001422127525001	-0.0001257610296741	-0.0004244091398193	-6.3176661758103e-05	0.0001351644931674	0.0002042894221663	-5.072585046556036e-05	0.0002196261977197	0.0001215767601184	-3.526008435610035e-05	-0.0001050004007412	-0.0001959708357919
OCM	7.530973758402084e-05	-3.503342565316315e-05	-1.4368999592174226e-05	-0.0001967317250401	0.0001446502905527	-4.80794203784222e-05	0.000148551391411	1.902023265939256e-05	-4.831654590724416e-05	-8.855334740788807e-05	-9.208453828231534e-05	-0.0001652597295372
OCM2	-1.0655734306024832e-05	-2.895941498777239e-05	-0.0002168147022093	-8.891117838537365e-05	-0.0001220385959138	-1.99341256514499e-05	-3.710655422834806e-05	0.0002801085432711	8.204365308789335e-06	7.592433229773262e-07	0.0021066011686455	-5.221831834727648e-05
OCRL	0.0003235838779598	0.000157132406601	-0.000486796552388	-0.0003601372614036	0.0002478954383982	-9.806285028988932e-05	0.0001651447908756	-9.379295927672048e-05	-0.0001641541284605	-1.8242649330764185e-05	-0.000453925936775	-7.38284532771819e-05
OCSTAMP	-1.1939252089114066e-05	-1.5861625270461983e-05	-3.4297140537702624e-05	5.816934848940018e-05	5.760551904157743e-06	1.924232132286557e-06	-6.881803451302649e-06	-1.8022604219442466e-05	8.812365206824939e-07	-5.598951209156916e-06	-4.132238910209172e-05	-3.0166291941699835e-05
ODAM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ODC1	5.918970817107011e-05	-0.000592372011281	-0.001069760837346	0.0026294644789935	-0.000263119314458	0.0001256355450506	-9.963944264279e-05	-0.0003866469797693	-0.0005160568055064	0.0001523785142942	-0.0004446542145839	7.241180985778532e-05
ODF1	-1.930815045596176e-05	-9.419814424927828e-05	6.113382804925837e-06	-6.651184661431031e-05	0.0001295246507035	0.0001389483043041	-7.974565391436665e-07	-3.0889609753975984e-05	0.000148434779135	-4.076117716935214e-05	-0.000169263027702	-5.476104417697453e-05
ODF2	5.925718506081962e-05	-0.0001526372289372	-0.0004901272012133	0.0002436074116949	0.0002470420201154	-5.0345018972869526e-05	6.348227098509501e-05	8.835467186711957e-05	0.0001935096708691	-0.0001622430921372	0.0001232073674257	3.620784314732363e-05
ODF2L	0.0005681003875498	-0.0003769612012375	-0.0009245687077644	0.000516936041808	-7.993944161323755e-05	9.433063843333972e-05	-0.0001786762180853	0.0005140520566866	-0.0001809176641444	-0.0001212991048082	0.0001311907830618	-0.0001398872732981
ODF3	0.0001981192064834	-4.890391440384514e-05	0.0001169297627136	-0.0002130124442187	8.094289082419956e-06	-6.751865980578179e-05	0.0001087645427701	-7.020823827975571e-05	-0.000100043998045	-2.8954453634526774e-05	-0.0001823669022062	-0.0001004547286817
ODF3B	-0.0004365370675271	0.0003994692691513	0.0006587667097132	-0.0005609316930371	-0.0005506308008852	-0.0002716963748214	0.0006133830554169	0.0004456024872983	-0.0001178357085387	-0.000175894907939	0.0017228823101262	-0.0004149576368905
ODF3L1	-2.316949128007228e-05	-6.884489984942596e-05	-0.0001353922038188	-7.519408896979808e-05	4.2012305945476246e-05	-2.554658074714722e-05	0.0002257571549521	0.000350196649928	-5.780532118811569e-05	-3.451580643369713e-05	-6.91721078708206e-05	-0.000102077162186
ODF3L2	-5.224673550760582e-05	-5.229425611446011e-05	-6.068248766081042e-05	8.730364227270541e-05	0.0001625205503567	-4.360619774353464e-05	-3.045410280672044e-05	-2.819760059612107e-05	-5.632513343024006e-05	-2.305491607708728e-05	-6.112128175587709e-05	-5.246473934861497e-05
ODF4	-1.976132203928892e-05	-7.6657081320375e-05	0.0003400390961482	-5.695776843835562e-05	3.672622370198766e-05	-7.382041795543191e-05	-6.524076789210192e-05	-3.1820087374959376e-05	5.2541731694795485e-06	-3.317853506898058e-05	-0.0003763605859374	4.837770795426955e-05
OFD1	0.0002678956436258	-0.0008484399491407	-0.0011480160741187	0.0029965202772461	-0.0001331736866894	-0.0001572413552782	-0.0001409209212926	-0.0006569747066873	-3.450058800344468e-05	-0.0001460244626449	7.882439357459391e-05	-0.0002360203236845
OGDH	-3.374003991816014e-05	0.0001587782583287	-0.0006274977839005	-0.0008323432866265	0.0001383608617594	0.0007532006093658	-5.282248547310057e-05	0.0008047220427494	-2.519506647492444e-05	3.0500390481392303e-05	-0.0001293226840352	0.0001311768230995
OGDHL	1.2624297939496394e-05	-6.273769985211115e-06	-1.4283959222170052e-05	0.0001173774555133	-1.3940918747253892e-05	-1.65252423051913e-05	1.4604449993931051e-06	-1.6533656747542538e-05	-8.47796564165186e-05	-1.162826096162759e-05	-8.134952530490255e-05	0.0001265435046113
OGFOD1	0.0002656538448771	-0.0001705625795257	-0.0001338588229869	3.314980650052335e-05	0.0001247988744188	-0.0002051054182721	-7.655790265206363e-05	-5.182651283724131e-05	0.0001737656553998	-8.894143961447089e-05	-1.989333706492903e-05	-0.0002661240806956
OGFOD2	-8.282742825830493e-05	3.407673862432714e-05	0.0002052491773657	0.0001548011760613	-0.0001128734288088	-0.0001452065654587	3.773922098345551e-05	4.490839265482702e-05	-4.723518605154912e-06	1.3702005506413546e-05	-0.0002534554351155	7.116785519784504e-05
OGFOD3	-4.96091454109401e-05	-5.794871925196695e-06	0.0005690181412995	-0.0001950507099197	-8.490220042307249e-05	-0.0001768012975318	-0.0003793397583343	1.914565686550974e-05	0.0003083434281335	-0.0001360491374111	0.0005725430049842	-0.0001180570633482
OGFR	-0.0002720695853056	0.0003866747234011	0.0006081582418023	-0.0007466176682953	0.0002016208537067	-0.0006512119545423	-0.0001425144220926	3.7357658111898455e-05	0.0006385256674763	5.518861961129348e-05	0.0006321163376677	-0.0002679212622395
OGFRL1	-0.0004998714565971	0.0009381355863605	0.0008152007473786	-0.0011550901772031	0.0004186087252952	-0.0006139661666927	0.0007674278320096	-0.0005064023621107	-0.0013636775393052	-0.0002305953895865	0.0001562549859214	0.0003359373182875
OGFRP1	8.831185621720644e-07	-0.0001271608791133	-0.0001263433750043	5.1936819480125616e-05	3.512159476558304e-05	0.0001326679369791	0.0003154447431146	-0.0001503495787003	-0.000142428180449	7.192834969275053e-05	-1.0961136812032744e-05	8.040087162810954e-05
OGG1	1.930485216967359e-05	4.236231163040941e-05	-0.0005050701454282	0.0001720741435974	0.0003599712181585	3.258581990437733e-05	-0.0001780850850057	-6.857379638297607e-05	-0.000126594795222	-6.14847895583116e-05	-0.0002708670325855	0.000697641336153
OGN	0.0002069755749542	-0.0002245002650511	-0.0001291032263954	-3.73999898695669e-05	0.0001674132165281	0.0002554576180025	2.40955329300791e-06	-0.0002010164490211	-0.0001343590120979	1.5222009308237118e-06	-0.0004502515275116	5.076166729544039e-05
OGT	0.0018733580021361	-0.0005484343186712	-0.0020004070225388	-0.0001297179401963	0.000287829258645	0.0002638084309405	-0.0002208006169042	-0.000247965076871	-0.0002154926087992	-0.0003641896620814	-0.0002465741668841	0.000125296758636
OIP5	0.0003658164853651	-0.0002188425403857	-0.0002910643245097	-4.244892549681476e-05	0.0002369185424758	3.7908269317319074e-05	-9.629931055922624e-05	-9.525914694267862e-05	3.292554970664683e-05	-0.0001046202471276	-0.0003397390681058	-0.0002555348651671
OIT3	-4.529932217221971e-05	3.281354560454437e-05	1.9526878456185244e-05	9.414319130954807e-05	-1.4913718030407058e-05	-1.9363142305916265e-05	-5.071711861702186e-05	-6.865759826569202e-05	-6.42236953208218e-05	0.0001546321986135	1.2815243592152346e-05	0.0001313119719701
OLA1	0.0004001943673445	-0.0001936475219566	-0.0004745915267107	-0.0007677593861791	0.0007488048910763	1.9832912884655207e-05	-0.0002217822967974	0.0002058396800792	7.924963515584728e-05	6.990349825891482e-05	-0.000174320906594	-0.0001948910595955
OLAH	-4.336159765265978e-05	6.111393143474475e-05	-0.0001938335472753	9.647884639180096e-05	-2.2152577132801467e-05	0.000134817242144	1.707286724374695e-05	-4.037031408058997e-06	-5.537290402835314e-05	-4.459995992098218e-05	4.469122597225656e-05	-6.674740091028486e-05
OLFM1	-0.0001345684184735	0.0005611622619874	0.0001079699257186	-0.0004125887730899	1.7790090420683986e-05	-0.0004367276536725	0.0005484991761533	-0.0002563422055469	-0.0003749489363991	-0.0001752669516832	0.0002915820131339	-0.0001617570149306
OLFM2	0.0002432458994954	-0.0001576222817068	-0.0001472203781746	-0.0004225172804328	6.947451994056687e-05	0.0003621662680163	-1.3930489949437164e-05	-0.000126312922756	0.0002251673020481	-2.698659417729146e-05	-0.0001460511213076	-0.0001673871836193
OLFM3	-0.0001644788931525	-2.121655709915089e-05	-2.8731024190620606e-05	0.0003201745017091	-9.694084965535896e-06	1.185853073790727e-05	-4.556621512508527e-05	-4.701579421664845e-05	0.00011707348533	-1.883059282552537e-05	-5.834879503560136e-05	1.9811984728268444e-05
OLFM4	9.789620168555745e-06	5.216646967545547e-05	-0.0001109783681915	-6.103173302548837e-05	8.288194647272532e-05	-0.0001783075528762	1.794369300975389e-05	0.0001348744740429	-1.3223989742432692e-05	-5.26544265788737e-06	0.0003571479329056	4.179837278850972e-05
OLFML1	0.0002549835762559	0.0001555251924683	-0.000192654245562	-0.0003783716162208	-3.93037939459346e-05	3.6035523874316814e-05	0.0001309980356219	-0.0002090433927194	3.1372307793713135e-05	-7.25776569276438e-05	2.3796930154120363e-05	0.0005173783208263
OLFML2A	-4.494551063259335e-05	0.0001155870326628	0.0001165712692275	-0.0002573603265053	8.112628644021676e-05	4.5999250084881526e-05	-0.0001586168831323	4.232353376034868e-05	-4.891301825144303e-06	-0.0001136199746652	0.0002051403706872	0.0001374487299322
OLFML2B	-4.90392847855344e-05	-4.88207409394584e-05	-0.0004015147146072	-0.0001750555770638	0.000279347046384	-0.00018303390599	0.0010869638787258	-0.0003634080514987	-8.830340432089303e-05	-6.50960591689071e-05	0.0001537215359985	-0.0001639847960354
OLFML3	-3.15338629821463e-05	0.0002140734537528	1.910523197512126e-05	-0.0001796074993925	-0.0001381189055354	0.0003063129358984	-0.0003835871549991	0.000194271808103	1.2292158608556922e-05	-7.74922141162986e-05	-7.057059676585723e-05	-6.637579124446058e-05
OLIG1	-3.039642605800359e-05	0.0006412723809822	-0.0001882965937896	-0.000237298941384	-4.516463664254277e-05	-0.0004171984350004	0.0001998291214317	4.454167137914436e-05	-4.844045104199837e-05	-9.88597957955258e-06	-0.00050766951676	-5.0418491675306606e-05
OLIG2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OLIG3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OLMALINC	8.4743407431509e-05	-6.40341373632913e-05	-9.359679149022536e-05	0.0001024594281303	7.418565769440153e-05	-4.468979004839826e-05	-1.4732656386900088e-05	-0.0001742414732783	0.000157604159387	-4.836850476846048e-05	-0.0001949486473269	-4.402026537419931e-05
OLR1	-0.0001742007305391	0.0006990813512119	-0.0005707148435889	-0.0004843625986938	-0.0006129626867719	0.0010484617504859	0.0011093387802857	-0.000253547935794	-0.0004287242066018	-0.0002255210800953	-0.0007284813231463	-0.0002017546877246
OMA1	8.117200863051238e-05	0.0001127137830727	8.517765013701236e-05	-0.0002746244475301	0.0001645461285476	-8.937868375005009e-05	-0.0001438714942609	-0.0002249148965605	0.0004677370044443	-1.76485770111881e-05	-0.0006738983386285	-0.000221641028686
OMD	-6.040905101125233e-05	-0.0002548970987295	-0.0001704998441296	0.0003484419339881	6.825196220599886e-05	0.0001670276844233	0.000300969782863	-0.0001161711763911	-0.0001426465319163	3.5963019641443455e-05	-9.837042031340976e-05	7.480841592421707e-05
OMG	0.0001825581401169	-0.0003173726491994	-0.0003091816777317	-0.0004346763879391	0.0003600576621943	0.0003474821307558	-1.0182957074231063e-05	-4.3454766160539696e-05	8.556817613890442e-05	0.0001412618387746	5.748178561583055e-05	0.000346727589429
OMP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ONECUT1	2.229505089388337e-06	-3.4049311377047395e-05	0.0003599404069456	-7.558035447410035e-05	-0.0001342997734296	8.1457695264504e-05	-1.5035047744111044e-05	-0.000133444842217	-3.8315620504441694e-05	-2.674902936735817e-05	-0.0001531054122779	4.6299271940644335e-06
ONECUT2	6.502861334101254e-05	4.404600658733317e-05	-3.595746779886177e-05	-7.751373112580232e-05	4.900921855264635e-05	8.145180504118361e-05	-7.555708505284272e-05	-0.0001018424388837	-1.8501135413147585e-05	-2.7129016792122526e-05	-8.583759260175681e-05	2.5611486722811187e-06
ONECUT3	-3.749951519109471e-05	6.689314350608757e-05	-5.115293913136232e-05	4.5994185637169455e-05	-8.007181829746653e-05	0.0001356363128962	7.875747308484414e-05	-0.000120336797022	-8.735028140027332e-05	-2.501888034003904e-05	-2.950338037704512e-05	-2.0993912395177016e-05
OOEP	-0.0003358100717461	8.04795296132466e-05	0.0008104110354412	0.0003777849329934	-0.0003932756899092	-0.0001837315376734	-0.0003364276708393	7.796280675834482e-05	1.8903826642240518e-05	8.674413227929178e-05	-0.0003393093963523	-0.0002540119201455
OOSP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OPA1	0.000365913868425	0.0001226818015514	-0.0013619771115658	-0.0013478023781608	0.000481802368651	0.0012039798225879	0.0004589243394698	0.0001920492307327	0.0001389534414902	-0.0002619342558962	-9.329623735937714e-05	-0.0001725333058415
OPA3	0.0002842771000831	-0.0003298411656657	-0.0006667546984338	-0.0007917976583543	-4.870623129589886e-05	0.001744989903777	6.699922574704691e-05	0.0002313531376502	-0.0001271675508776	-0.0001795722683807	-0.000320822819383	-2.543378339196069e-05
OPALIN	1.5048558547360414e-05	-1.4277877025746235e-05	-3.657011079479957e-05	-1.446668423301967e-05	-6.6272884364277525e-06	-2.930021785693917e-05	-5.096432854868317e-05	0.0002276474817709	-2.527400838856502e-05	-8.84096959229094e-06	-9.739702352187033e-05	-2.5776414354118e-05
