	1	2	3	4	5	6	7	8	9	10	11	12	13	14
IL7	-0.0007942305834121	0.0009944537624005	0.0001627904106096	-8.956327819343896e-06	0.0001876726162468	-3.57900629176347e-06	-0.0003625025236039	-0.0003128274116557	0.0002876293031288	-0.0002437370125463	-0.0001182127538103	-5.816298377811477e-05	6.886274978714706e-05	-0.0002664102238451
IL7R	-0.0001525979482843	-0.0001454938799981	2.6766312342973623e-05	-6.341906866489838e-05	7.56852097376042e-05	2.7450643706635205e-05	-0.0002215461014521	0.0002187610723681	-0.0001279193117084	-0.0002028126124117	-6.852395153683817e-05	8.225078443399757e-05	0.0035233992023426	8.401876724421865e-05
IL9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL9R	0.0001863078331759	-8.49212195931567e-05	4.99403150399172e-05	-2.385343687635845e-05	-0.0001477120602836	4.4621141538906455e-05	-4.748650514701703e-05	-5.816562196800393e-05	-2.7791706722126386e-05	-6.1506748846551e-05	-5.464749681038885e-06	-2.757025567689417e-05	-4.012688968267315e-06	-0.0001852003858323
ILDR1	-0.0002150433274638	-0.0003358280096134	-0.0002282121025215	0.0001022583031272	0.0011652571669976	0.0006096837293023	-0.0003285241914142	-0.0002117895534339	-7.096358864511746e-05	3.744898117015346e-05	8.242874310090334e-05	0.0003532992732629	-0.0002535708481431	-2.264112531878015e-05
ILDR2	7.705508492695705e-05	-2.628394883500264e-06	-1.2806514835467404e-05	-9.763546926031672e-05	0.0001140099851033	-8.530058791515093e-05	5.502310159109772e-05	0.0001114105625142	-7.359312628154837e-05	-4.1775090277071774e-05	-1.9309852148797595e-05	-1.0029653938095408e-05	0.0001447128105841	-9.262888759725989e-05
ILF2	-0.0001760573249085	-4.1026844907943546e-05	-0.0001510087337567	0.0001618240183638	-0.0001989513688063	-0.0001080599034977	0.0007438423049289	0.000451760679253	-0.0001607482287097	7.168363390467444e-05	0.0001286923095335	0.0001514116145187	-0.0003356826163203	-0.0001869382035306
ILF3	-0.0003021191007897	0.0001336428670753	0.0001553370797334	5.320354151060365e-05	0.0001704832592185	2.616667153125392e-05	-0.0002025924748086	0.0005889934657474	4.766110468803051e-05	-0.0002323703229528	3.3767162168764586e-05	0.0001470140133375	-0.0002016353819136	-0.0001159372690009
ILF3-AS1	0.0003026149669536	-0.0002379871490348	-0.0001809056968396	-6.036191932636211e-05	2.466866594027271e-05	-0.0001334802410989	0.0001592808765122	0.0002229908804644	-0.0001481491559599	-8.216480760095873e-05	-9.210415200184996e-05	-6.746852047820689e-05	-7.03563088800743e-05	5.356265909261758e-05
ILK	-4.165409094078888e-05	-8.363465453882058e-05	-8.920286559092452e-05	-0.0002854249312085	0.0002563513308693	0.0005317144167072	0.000317638517235	-0.0002278659418305	-5.316811150040832e-05	-0.0001420807585644	-4.604434833843478e-05	-4.92555145714005e-05	0.0002804951149831	0.0013802712629504
ILKAP	0.0001548463168336	3.17276527609109e-05	0.0001846586329123	-0.0001327926338501	0.0004069608481438	0.0001756692001934	-0.0006123711201347	-0.0006905091664928	4.275012111574438e-05	-0.0002357703768314	2.3765208292482448e-05	7.513521513238e-05	-0.0001863877923099	0.0001633032371874
ILVBL	2.872535064859494e-05	-0.000125144767187	-6.652212566104687e-05	-7.028066621942778e-05	0.0002235444309015	-9.98564934284584e-05	0.0002372484623418	0.0005484455102849	-4.0898831188267486e-05	-5.740477814150627e-05	7.62047286955101e-05	-1.760610999923018e-06	-7.486063742529718e-05	-0.0001969418647441
IMMP1L	0.0002893284556468	4.156613757177957e-05	1.4114066240057582e-05	-0.0001198684724867	0.0001668617137323	8.188471990056518e-05	-0.0002872220493389	-0.0006250745861748	-0.0002416790855447	-0.0001095655137206	4.765392472936705e-05	-3.129061639439842e-05	2.5784040899367524e-05	0.0005004085252805
IMMP2L	0.0006145320623905	0.0002866598683301	0.0004635808428654	-0.0005289268476698	0.0005579890279641	-0.0004853847268196	-0.0009455800537018	-0.0014355599871325	0.0003325161006769	-0.000390220289959	-0.0001216620063179	-4.622646000886921e-05	2.7323168201311504e-05	-0.0003542259581708
IMMT	-7.772301412872333e-05	7.939405570085963e-05	0.0001349021217928	0.0001021519749419	-9.284425992066977e-05	0.0002310180753626	-6.193510783973958e-05	-0.0004657977507696	0.0001258120245952	-0.0001083016914596	1.42827165479738e-05	0.0001012249680788	0.0001350072234076	-0.0003793356195341
IMP3	1.5670181962211145e-05	-4.1649070330155945e-05	-0.0002006851144446	-0.000227190275977	-3.293424437846898e-05	-8.499142681426609e-05	0.000531474613305	0.0003655858418226	9.738104657726267e-06	9.045827705046537e-06	-9.191788182349647e-05	-0.0001726906054649	6.697657668803597e-05	0.0003599775140985
IMP4	-0.0001277276076976	2.087192384364e-05	-2.7042235939982964e-05	-0.000125445207235	-0.0001863465016994	0.0001028586367064	0.0006038385034579	8.25130308863798e-05	2.6397663620439415e-05	0.0001163841470894	1.9641021396184755e-05	-0.0001494859240837	-0.0001186044684035	4.87084827111393e-05
IMPA1	-3.014266647031373e-05	4.939503579258665e-05	-6.3805255649005495e-06	0.0001536159880172	2.7028532358460137e-05	0.0001403217840116	-0.0001970128784372	-1.5405135295291584e-05	-0.0001044275298255	-0.0001268340041843	9.69640707103804e-06	8.422720703261667e-05	-0.000163199529414	0.0002699750611805
IMPA2	-2.6730099856172843e-05	7.887994240763607e-05	-9.095041749949772e-05	-6.746574780368796e-05	-0.000201321103895	0.0003863243694123	3.083620680604603e-05	-5.633420216940167e-05	-6.548121812681661e-05	7.880160883198828e-05	2.8786581933675576e-06	-5.122084266320838e-05	2.768270304362821e-05	-0.0001405197035714
IMPACT	0.0002478841549795	-0.0002362887737266	0.0001513635028471	-3.476937971263505e-05	-4.559612808482447e-05	-0.0001056908824942	-4.006250515954465e-05	-0.0002674723179513	5.129537767224354e-05	4.010861792102201e-05	-2.212895802558825e-05	-0.0001007821312617	-8.719648148154407e-05	0.000112995786726
IMPAD1	6.683379352353201e-05	-3.212464917670711e-05	7.771000570290412e-05	-7.853417228355619e-05	-0.0001200866611305	0.0001246756061769	7.587729028090028e-06	-0.0004221959407903	-5.5918835501389945e-05	0.0001672922766947	0.0002427363598166	0.0001325346169908	-0.0001027647712577	-0.0001778108660632
IMPDH1	-0.0002048345270953	0.000200282637458	-0.0001590941749171	-1.9542881533234346e-05	0.0001741894250422	0.000275548944745	-6.928010193730646e-05	-0.0001523229459827	-0.0001583903542884	0.0002845982839635	0.0001169981456484	-9.253209672637891e-05	-7.57140820960175e-05	8.893919592083752e-05
IMPDH2	-0.0002706195160395	-0.0001545103390642	0.0001247051342046	0.0002168670767274	2.7045661425370765e-05	-0.0002602709563716	0.0007671206587593	0.000380528433875	-0.0004884602996743	-0.000196789844161	-0.000250745627504	-0.0001426995678991	0.0002992591326645	-6.1546512189235e-05
IMPG1	4.133299262158078e-05	-7.27573096700247e-06	-7.058601269784708e-05	-3.577011853088415e-05	-5.340308204588537e-05	-4.014392354000469e-06	4.435618431036235e-05	0.000357837290852	9.691032476800331e-06	-1.9455395531000296e-05	-2.095876431665073e-05	-3.1420312971042895e-05	-4.058603365650246e-05	-7.245783305483279e-05
IMPG2	8.915868966225684e-05	6.472653081555217e-05	0.0001844428273112	-3.603855870783797e-05	-8.660255812370366e-06	3.1391144994427934e-05	-9.521057228655802e-05	-0.0004813914922643	-6.870008678233466e-05	-0.0001245868000335	7.13071353623624e-06	8.39369833771032e-05	-0.0001137867481742	0.0003102887431278
INA	-1.0324623854140749e-05	1.1083399285012794e-05	3.640387191954137e-06	-4.306777375998312e-05	4.853366124572325e-05	-7.068185747638583e-05	1.612032495464475e-05	-0.0001035409761504	7.335746889906433e-05	-1.200625140507349e-05	-3.1723238366264463e-06	-1.961574470634078e-05	-2.291115473360785e-05	-4.9436241683579846e-05
INAFM1	8.423226290589783e-06	-3.936475238220589e-05	4.744514216204935e-05	-5.968887130597698e-05	-2.94595012345479e-05	-0.0001277507518374	5.912022813138332e-05	0.0001829832409479	-3.813904003170927e-05	8.48940944902901e-05	-1.1420358567162375e-05	3.671620377839001e-05	-0.0001525376682872	0.000330638857771
INCA1	4.856277316712051e-05	3.4791870044657284e-05	1.3906870113798877e-05	-5.761431876030354e-05	0.000120294089115	-6.225996201760814e-05	1.1649547558354586e-05	-0.0001897784859199	-5.286362008895189e-05	-4.494754466097922e-05	-1.5063938945936187e-05	2.1923424577266767e-05	3.4181379794867976e-05	-0.0001548288746785
INCENP	-4.576679009099376e-05	7.58675869940942e-05	7.634105465966187e-05	-4.862247655865212e-06	-4.250189548847083e-05	-4.489396347931096e-06	-0.0001909225603153	-0.0001146340187853	0.0003207525450513	-2.834339704154241e-05	5.682853097060308e-05	3.617639654279657e-06	0.000326583382642	-0.0002631272794074
INF2	6.42690200411803e-05	-3.631938277805069e-05	-1.0968707421663424e-06	-0.0001828774797772	8.91936062506974e-05	4.682897809977323e-05	-6.337611979774027e-05	0.0003123883752367	1.455810050365125e-05	-6.789788884267804e-06	-4.772020856315378e-05	-4.563380930806084e-05	-0.0001007161719358	-0.0001226334126001
ING1	-0.0003138129804604	0.0002555229575043	-0.0001965474837334	4.893594054541931e-05	0.0001342926067776	0.000169409231588	-9.407643310746578e-06	0.000735362049919	-0.000272685128453	-0.0001196911068602	-7.449251917129411e-05	-4.775593384785045e-06	0.0001755763722171	-0.0001498171598397
ING2	-0.0001922348244226	-2.15589436539948e-05	0.0001029714044143	-1.0842493228965471e-05	6.60872275452345e-05	0.0001202775983223	-0.0001511893162383	0.0003143260262592	-7.679955194601108e-05	-7.88322192981443e-05	0.0001368459388991	-5.748232604800005e-05	-6.411848871616314e-05	0.0001801420926899
ING3	2.3901022027943645e-05	-0.0002730802720685	0.0001648064493145	0.0002846635265781	-5.596356042263608e-05	-5.790753302275861e-05	-0.0001934714459251	0.0003792447233525	-1.356853318617052e-05	-0.0001960188827216	-4.133339436657714e-05	5.501039846218324e-05	-0.0001802764308215	-0.0002050963148794
ING4	0.0001178057541352	-8.561671444930438e-05	-7.596849421505813e-05	-6.018243123589355e-05	-8.473196296044527e-05	-2.686925397881263e-05	0.0001842438405678	7.961680155263882e-05	-0.0001936357268806	-5.289394702397708e-05	-0.0001041059954573	-0.0001016536102483	-0.0001371665799789	0.0002433127819893
ING5	-4.331582680194856e-05	0.0001182006936963	8.028592170955366e-05	-1.6802053775012993e-05	-1.2153932510267652e-05	-4.5203054176656096e-05	-0.0001082429081945	0.0002323863423979	-0.0001968599294311	-0.0001391076279444	-7.582314360109446e-05	-8.535584712430126e-05	1.2617337667401093e-05	-7.243102465581713e-05
INHA	-0.0001296997150557	-7.397298277619479e-06	0.0002469099527901	6.616497553786975e-05	-1.9559579964009516e-05	-1.3319883168207666e-05	-0.0001056960933779	-0.0001223800833358	-7.022538899019189e-06	-8.479851016403558e-06	1.0832355483484753e-07	4.942624763789677e-05	-4.9480378408014125e-05	-4.332360551402051e-05
INHBA	-8.694419280755128e-05	-2.064037137335904e-05	-7.873956314542787e-05	0.0001431748756994	5.773974295172503e-06	-3.961534472422698e-05	-3.260685796342542e-05	0.0002966871802338	0.000164042108444	-3.2664291550058887e-05	1.1034779365763766e-05	-5.067005669933157e-06	2.985852230595156e-05	-8.82696822251322e-05
INHBB	-7.843174864625546e-05	0.0001123123614146	-3.91775956554258e-05	-5.877261832046157e-05	0.0001115289935904	3.54895285084754e-05	-4.054839512048805e-05	2.3392932979298052e-05	-0.0001240775594213	-1.3749130333587632e-05	-7.016907261508442e-06	-1.7530720074157117e-05	0.0001271537426697	0.0010740682763954
INHBC	-6.523502878231986e-06	-8.215461789686811e-05	4.256824359024227e-06	-2.739033966350413e-05	9.296909875336704e-05	0.0001134148817663	-8.450002327456299e-05	-4.201394230277809e-05	0.0001355738041939	9.231671256804591e-06	-1.1690686630962484e-05	-2.764769060295161e-05	-5.111558049530242e-05	-0.0001048500708047
INHBE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INIP	-4.408919282211618e-05	9.01348879165536e-06	6.895822998314769e-05	0.0001657934362225	-2.950563262440626e-05	2.9003259793431844e-05	-0.0001338781739996	-0.0001950646229424	-0.0001040732475288	-2.4452184188651577e-05	-4.321618222970857e-05	-5.1613299131162937e-05	-0.0001511317408325	8.646158615783001e-05
INMT	-2.8118885419324604e-05	-2.966287277945359e-05	0.0001318253493177	-7.907933616596924e-05	0.0001297399752822	-2.6225740007554485e-05	0.0001706792148134	-0.0002255290988597	-7.880442709135854e-05	0.0001569060276737	-7.8738089856137e-05	-6.688444773533795e-05	-7.862035638253621e-05	-8.849406706637413e-05
INO80	0.0001893606105766	-4.032309145995272e-05	3.1614056516535456e-05	0.0006433029752459	-0.0001713050718969	0.0002364169453848	-0.0007462357780402	-0.0004057157402192	-0.0001960693345316	-0.0003012791623105	2.531230006538913e-05	9.300074092157134e-05	2.010680972352949e-05	-0.0002208434318642
INO80B	-2.7972859073234837e-05	-0.0001088517640913	-0.0001156714634304	0.0001482361543474	-3.680746524723363e-05	-3.090194900911819e-05	0.0001982574297797	0.0001206319708857	0.0001701786229771	9.4534418178324e-05	1.5221731892458626e-05	-3.779302647054843e-05	-1.147134909656776e-05	-4.3380816127739765e-05
INO80C	8.470782447175294e-05	-5.0206948235845286e-05	1.3044311314808706e-05	0.0001973446460299	-0.0001815755044232	-2.416940302619909e-05	-4.997024291262325e-05	0.0002322473682583	-0.0002780327446188	-1.115372220567106e-05	8.391024745635536e-05	-0.0001024135004262	-0.0001794709616958	-0.0002328821682126
INO80D	0.0003165956884446	-0.0001853998930823	0.0003650964995905	1.4066987998624967e-05	0.0001779995913333	1.8162670154952195e-05	-0.0008074054580869	-0.00014440282561	-0.0002147170047376	-0.0002149498479824	-3.359657852380237e-05	4.7253884481554976e-05	0.000191648520932	0.0001741699121346
INO80E	-0.0001235161685061	-7.54644805439358e-05	5.475475861626894e-05	-2.8008620567465623e-05	5.865609980405838e-05	2.841913436220416e-05	0.0001766606504518	0.000137294462472	5.272045136753642e-05	-2.7832571810520687e-05	-9.115971013812944e-05	2.3343546096171108e-05	-8.817752417758918e-05	-6.0141151945551626e-05
INPP1	4.027185492160048e-05	-0.0001360485662721	8.128492550376205e-05	-0.0001084794973564	-6.467138059721034e-05	0.0002338196509429	-8.207201843827102e-05	-0.000187802596677	0.0001138511177262	0.0004066230046433	-5.6744133748543806e-05	0.0002480975588564	-0.0001282656642038	3.59462482122229e-06
INPP4A	-0.0007691332291409	0.0001559492995049	0.0002584008571134	0.0001046569280651	-2.963015941068726e-05	0.0003420747960627	-0.0006702029156351	-0.0006308093169448	0.0003027961843226	0.000749504266111	0.0012590890226261	0.0012189662022554	0.0012192564206484	-6.86604861915413e-05
INPP4B	-0.0001451886750612	-0.0001845977252999	-7.81060697668074e-05	0.0001162767712324	3.374668491833968e-05	-0.0001276242168689	-0.0001286142002477	3.0517521725531524e-05	0.000365542167349	-0.0002668742351486	-3.921806794435309e-05	6.859698752420965e-05	0.0038897253707138	9.069808278962782e-05
INPP5A	0.0002212426144723	0.0004740105796053	0.0002339903774013	-0.0003224053872376	-0.0002240449554296	-0.0005962886181788	-0.0006087638576453	5.333211953915709e-05	0.0010244348481296	-0.0002313770037295	-7.246984247600988e-05	-3.416841048449319e-07	-9.730646902720506e-05	0.0001463050096592
INPP5B	0.0001460700163068	0.0002043515900655	7.38893404040354e-05	-0.0002892933463959	0.000184855405042	0.0001522260958432	-0.000346405816171	-0.0005292750657168	0.0001212164999053	-6.542831402481357e-05	2.544290296938869e-05	-2.0122853833518182e-05	-9.058451367688102e-05	-6.097055600132458e-05
INPP5D	0.0005002114009482	0.0007702146300477	0.0001325524477257	-0.0005394347260996	0.0002801321731699	0.0003496922494304	-0.0009917580178538	-0.0014574699431796	-0.0003985444661252	-0.0005740437935346	-0.0001175899618871	-1.595315921185899e-05	0.000107273038802	-2.5734500531071497e-06
INPP5E	3.6566321435039056e-05	8.882971524054843e-06	2.649069428250386e-05	-5.566175685632521e-05	-2.1448104108462684e-05	0.0001730340281699	-0.0001931230015554	-0.0001926243372809	-8.017784484832583e-05	-1.2913872945147398e-05	8.467961522072871e-06	5.263608463096406e-05	-6.583732221911291e-05	3.0103181661332705e-05
INPP5F	0.0005692792001664	6.963109730362139e-05	-5.515151461764346e-05	-0.00092933606847	0.000501338369452	-0.0001737545301681	-0.0003177439763713	-0.000614507731122	0.0014177142743852	-0.0001754854376112	-7.981764598585469e-05	0.0003019836101311	-4.607394944053535e-05	-3.3926219485403637e-06
INPP5J	-3.37957054522156e-05	8.373057916200983e-05	-8.323437739923199e-05	4.6717087126293234e-05	6.811807764749164e-05	-6.596686466931855e-05	8.921541634680224e-05	-4.785915210273792e-05	-8.65359201040429e-05	-1.2969829430719576e-05	-1.888562358473792e-05	-3.387188355730124e-05	-2.356437271084461e-05	-7.287657214609111e-05
INPP5K	-6.676676062564816e-06	-0.0002790921104291	0.000130739442487	0.0002792850926186	-5.891202779270373e-05	0.0002896085125008	-0.0001281336338291	0.000166427102805	-0.0001443063269149	-0.000126299864348	-3.1884187235021265e-05	1.4520847608846498e-05	6.529589056760893e-05	-0.0002803343036247
INPPL1	-1.6629755416365088e-05	-0.0001008021478326	-3.744696773752116e-06	0.0001304143276556	-6.606471537988614e-05	0.0001859838429972	-0.0001350213144303	-0.0002271101154446	0.0004294518503989	6.405157597658906e-05	-1.716614633453654e-05	-5.392148900785182e-05	-0.0001510620177053	0.0001235042204095
INS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INSC	2.106379003177523e-05	-1.238545848410795e-05	-3.138340945562877e-05	7.861016506303663e-06	-6.806224187091193e-05	5.634657704904199e-05	-0.0001153703904574	0.0001892280990661	9.511336497621006e-06	2.574219771151051e-06	3.841217069747246e-05	7.375117911195882e-05	-6.99158643426919e-05	-1.0705671148747363e-05
INSIG1	1.9898404156204788e-05	-0.0001897511172919	0.0001186962201694	0.0003223298696474	-0.000289073768985	0.0001137071909474	-0.0001149617581487	-0.0001353618572183	0.0001049835184872	-6.346843646905505e-05	-5.195950100460931e-05	-4.236537664100937e-05	3.918240125807476e-05	0.0006151274724714
INSIG2	0.000205289294074	-6.043699374879804e-05	-2.209131445587835e-05	2.5166351550973437e-05	-0.0001551041619207	4.69369446567347e-05	-0.0002501716315242	-0.0001824329419355	-0.0001386027979257	0.000123610600108	5.5489780083788754e-05	2.541375001702808e-05	4.05491694198284e-05	0.0002726870402145
INSL3	-6.89874946097289e-05	-2.198920818588699e-05	0.0001981156892571	-0.0002079054682705	7.147803839785676e-05	-4.776857639226862e-05	4.738133268392605e-05	-0.0002013922984838	0.0002021279055746	6.828703479041498e-05	-4.991247499465223e-05	-6.418479141760038e-05	5.132265473527208e-05	0.001859565638899
INSL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INSL5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INSL6	0.0003237755682256	2.021743715916771e-05	8.144273861562419e-05	-0.0002398235277355	-0.0002682345565611	3.004186060235305e-05	-0.0003317924299411	-0.0002847445631398	0.0004192882809107	-0.0001320986030714	7.264666587254739e-06	0.0001256869879629	0.0001208220112539	-0.0003786958232448
INSM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INSM2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INSR	-9.028698107980395e-05	-0.0002060153533218	0.0002904349161159	0.0001192818365277	0.0002824379389687	-0.0002411146272048	-0.0007751036149943	-0.0001828965533786	0.0003383438934027	0.0003541579616118	0.0001812912454334	0.0007267417381195	6.792660766896083e-05	-0.000276870364093
INSRR	1.0610898076346823e-05	2.351487288707165e-05	-3.4351054299861764e-05	1.8358440398396447e-05	-6.160160719233445e-05	-2.091393442799213e-06	-2.2843556937297287e-05	8.614286430853885e-06	9.531703881117718e-06	-9.547399880612796e-06	-8.88041023805465e-06	1.1384848453482532e-05	8.511089009819616e-06	0.0001985304345429
INTS1	2.402649821665589e-05	-0.0001540180743611	2.523302646919742e-05	1.368024109219931e-05	0.0001267668287084	0.0001242006128458	-0.0001671603591239	6.802013171925001e-05	7.658724068851831e-05	-2.3089792553119503e-05	4.0874081557832335e-05	1.7023767938462755e-05	3.09263135428227e-05	9.515779242119836e-05
INTS10	-3.917567207678962e-05	-5.246467471431015e-05	0.0001565276112234	4.570101405033675e-05	5.134100496615664e-05	-7.857285313337528e-05	0.000135878635585	-0.000242552775164	-5.529461953973245e-06	-0.0001010172136259	-3.382445384021725e-05	2.6719402098275303e-05	-0.0001225544895183	5.7776567182351694e-05
INTS12	1.2724539703101068e-05	5.194208130858043e-05	9.800653490775734e-05	9.3937419942265e-05	0.0001467320519541	3.595607402924153e-05	-0.0001987492258252	-0.0006072763946777	-0.0002153772469335	-9.636009950819952e-05	-2.397092730078587e-05	1.7790828173184962e-05	-9.35379862100822e-05	-0.0002169709756059
INTS2	0.0001437076318393	8.632772991549538e-05	-1.486499251590996e-05	-4.53863100985337e-05	0.0001173372355367	-6.243694324414849e-05	-0.0001274864761606	-0.0005105658902689	0.000152489271552	-0.000172617531845	-6.073255193410299e-07	-9.337076027102561e-08	0.0004361243153423	0.0002272191122595
INTS3	0.0001068052646428	0.0001210772023139	-7.563515279139082e-05	8.824618428162775e-05	1.6163412571259377e-05	3.9818953207665066e-05	-0.0001439916530936	-0.0005695937371896	3.806122435695085e-05	-7.070984263222716e-06	1.641466908677414e-05	4.733005925280039e-05	-0.0001231640662129	-0.0002410063202099
INTS4	0.000196555673338	-4.18873386223937e-06	0.0002880723694437	0.0002336267469598	-0.0001796385871808	2.8899547103223628e-05	-0.0005344915008594	-0.000861529337624	-0.000156018081554	-0.0001859487663093	7.672452511215437e-05	6.532331373847858e-05	0.0001085880648478	-0.0001023984840419
INTS5	0.0001324630369157	-8.56560874218289e-05	-3.6617788871379216e-05	-0.0001432803409365	1.1485684180932111e-05	3.2296034201568475e-05	3.4273986285918986e-05	1.0520167110525824e-05	5.6293824411470674e-05	5.566658745568745e-05	3.615366189476648e-05	-4.120257076360264e-05	-0.0001335640698135	-0.0001993009814847
INTS6	0.0003087094993374	-0.0001389859672322	0.0001756466778073	9.875231851238996e-05	7.86885113693175e-05	-4.517841604202306e-05	-0.0004443472575345	-0.0004598626948844	-0.0001026635497476	-0.0001626534520695	3.604068287562578e-05	-5.494487841149338e-05	-0.0001073501410899	-8.044412554867805e-05
INTS6L	-4.160697645291979e-06	8.110481356830593e-05	0.0001564391407191	-3.7274626831604535e-05	0.0001215123054549	-3.130951881789991e-05	-0.0003092942717019	-0.0004010830286237	0.0003857731880058	-0.0002132150786658	-3.485346019266144e-05	8.22498528289741e-05	4.425407119897159e-05	-0.0002805619677753
INTS7	-0.0002724728598491	9.476062722453972e-05	7.971347361084903e-05	0.0002100354226708	8.015987680901521e-05	0.0007209332764491	-0.0003401933437741	-0.0005440480153801	1.0044916673108484e-05	-0.0001016446928334	3.799241424115615e-05	4.992562189169764e-05	8.15693619494541e-05	-0.000244444779168
INTS8	0.0001170117192255	0.0001358610834595	-2.35515168636663e-05	-2.3259841275857017e-05	-6.130909857258768e-05	0.0002043612356775	-0.000304690505661	-0.000553542607955	-0.0001522032545674	-4.813490514750181e-05	-2.613143395228303e-05	0.0001542449935808	-9.06980430197136e-05	0.0002259139589454
INTS9	0.0002515028503053	-0.0001615644344972	0.0005365121426277	-0.0001393170769858	-0.0002442513378283	-7.249526939630542e-05	-0.0002748022017085	-0.0004127643682486	0.0001763498518085	-0.0001720706746818	-7.187857188760574e-06	-1.8095069728380325e-05	-0.0002488301190323	-0.0003457604748848
INTU	4.515501592663704e-05	-1.5994608822067352e-05	4.93278361667873e-05	6.578716351958851e-05	-4.167815695835925e-05	1.0261218822511942e-05	-0.0001541942053272	6.215864799166708e-05	-4.248163866865541e-06	-3.370454336144147e-05	-1.405289690908339e-06	1.5173250042113706e-05	-2.0514476614004384e-05	-2.754791008451722e-05
INVS	0.0004740331825155	-0.0001224171206283	0.0007033092566059	-0.0002431647099879	-0.0002221860194804	-1.088537927069759e-06	-0.0006587190008651	-0.0011783197715128	5.151243024601566e-05	-0.0002810497172129	1.4374560644662853e-05	1.3752426123885472e-05	0.0003396267210022	-3.848313723026992e-06
IP6K1	0.0001390644829387	7.494940187046238e-05	0.000190920997569	8.471898695307773e-05	0.0001286466764775	4.507662283489545e-05	-0.000481730007719	-0.0008691365986182	-0.0001115145842444	-0.0001459196871967	1.995952713672691e-05	0.0001243892677018	-2.6375013955053253e-05	-0.0001320477404899
IP6K2	-0.0001999897417183	-0.0001019097262896	0.0002086263983823	0.0002824129451472	6.422649612047133e-05	0.0002650013179798	0.0001159190179174	-0.0003855359914391	-0.0003045177794665	-0.0001743807997101	-4.063002023101458e-05	9.635082852670312e-05	-8.756426645586436e-05	-0.0003691958814933
IP6K3	4.117668554848006e-05	-9.280817957649806e-06	-8.895432822006638e-06	-2.5724794803498027e-05	-2.780178195465744e-05	-1.1566337174855912e-05	-7.856306205288681e-05	-3.681647644441604e-05	9.57698808696317e-06	8.70601910374938e-05	-4.064156410907544e-05	3.481749832268581e-05	-1.0589181139748347e-05	-3.444880105945104e-05
IPCEF1	-0.0001533492921506	-7.110006942602178e-06	2.9790045996057845e-06	-4.629940316966913e-05	-7.233886858557384e-05	0.0002418489626114	-0.0001530176215995	7.47008078799231e-05	-7.528240889409294e-05	-5.547248376717176e-05	-1.5418529567126465e-05	1.3144969233221935e-05	0.0019250422873282	8.876043964025936e-05
IPMK	-7.824593092072783e-05	-0.0002060729476381	0.0002874675743206	0.0004513050875203	-7.837338768921934e-05	0.0001725496904266	-0.0005244674418405	8.531330932109597e-05	7.869497430525322e-05	-0.0002434927564777	-6.126811244451553e-05	2.363891472052348e-06	0.0001996542154562	0.0001005762886479
IPO11	6.651249136301153e-05	9.420567603261172e-05	0.0001515738299345	5.2292244335162326e-06	0.0001196821769428	-4.604254032436477e-05	-0.0003037704674663	-0.0004705543015028	-7.474434945376424e-05	-8.467733711631482e-05	5.01273056622735e-05	0.0001423675815534	6.133869792991507e-05	-0.0002010833931465
IPO13	-9.616968093550386e-05	-0.0001295213932416	6.948809360587103e-05	-0.0001087811371619	7.658195800447175e-05	8.062291187387837e-05	1.359872481454376e-05	0.0007014316412606	6.132357953206216e-05	4.060847607303864e-05	1.763078888931135e-05	-7.211439812939909e-05	-0.0001014925329278	-0.0002149698327203
IPO4	-0.0001979930154178	0.0001749627106787	7.292787653642274e-05	-0.0001114293863144	-0.0001589870127913	0.0001723624727997	0.000198620056096	2.819250511693234e-05	-2.5279474462266167e-05	0.0002003621606912	-9.19617500018008e-05	0.0001358927593323	-8.421909529128894e-05	0.0006679037665791
IPO5	-0.0001956604579876	3.1277660973633186e-05	0.0002547223245397	-2.5922248094770795e-05	6.757908107554996e-05	0.0001152516231842	-6.195233898612277e-05	0.0001242372496853	-0.0001939514920925	-7.208731335692789e-05	8.135053166306863e-05	-2.0683732345235566e-05	-0.0001757694470346	0.0002963183307348
IPO7	1.1044042681449884e-05	3.848764354583485e-05	0.0002591788177637	-2.904375817616989e-05	0.0001841213953161	9.025891522225568e-05	-0.000117830412577	-0.0004623266489818	-0.0002236654080998	-0.0001119865165444	2.3212029523341668e-05	5.140169816856458e-05	-6.701677793669129e-05	-0.0002976681765302
